Geneid,Chr,Start,End,Strand,Length,count
Col19a1,1,24263994,24587472,-,323479,19
Adgrb3,1,25067476,25829707,-,762232,43
4931408C20Rik,1,26681814,26687460,-,5647,0
Gm597,1,28776117,28780252,-,4136,0
Phf3,1,30802339,30873894,-,71556,3817
Ptp4a1,1,30940302,30949770,-,9469,411
Gm5698,1,30977243,30977968,-,726,0
4931428L18Rik,1,30997842,31222617,-,224776,15
Gm5415,1,32543686,32547294,-,3609,1
Prim2,1,33453810,33669795,-,215986,8739
Bag2,1,33745484,33757795,-,12312,232
Zfp451,1,33761545,33814570,-,53026,2621
Bend6,1,33852052,33907816,-,55765,15
Ccdc115,1,34436670,34439672,-,3003,69
Prss40,1,34543968,34560943,-,16976,1
Fam168b,1,34813219,34843065,-,29847,1938
Uggt1,1,36140027,36244305,-,104279,4240
Neurl3,1,36264597,36274679,-,10083,174
Kansl3,1,36335730,36369181,-,33452,1826
Lman2l,1,36419871,36445271,-,25401,682
Ankrd23,1,36530188,36536521,-,6334,121
Gm42417,1,36530193,36539429,-,9237,206
Ankrd39,1,36537507,36547445,-,9939,166
Sema4c,1,36548639,36558349,-,9711,213
Fam178b,1,36562692,36683183,-,120492,4
Actr1b,1,36698114,36714422,-,16309,463
Tmem131,1,36792191,36943666,-,151476,5239
Coa5,1,37417084,37430103,-,13020,256
Mgat4a,1,37439340,37541016,-,101677,2050
2010300C02Rik,1,37611677,37720085,-,108409,10
Tsga10,1,37754776,37866429,-,111654,93
Mitd1,1,37874801,37890411,-,15611,257
Lyg2,1,37905923,37916493,-,10571,0
Lyg1,1,37946736,37957759,-,11024,0
Txndc9,1,37985189,37997893,-,12705,562
Rev1,1,38052786,38129801,-,77016,4371
Aff3,1,38177326,38664955,-,487630,35514
Lonrf2,1,38793645,38836711,-,43067,13
Chst10,1,38863867,38898161,-,34295,141
Tbc1d8,1,39371492,39478755,-,107264,87
Rnf149,1,39551296,39577405,-,26110,923
Creg2,1,39618406,39651474,-,33069,0
Rfx8,1,39665301,39720997,-,55697,38
Gm3646,1,39804148,39805332,-,1185,0
Mfsd9,1,40772038,40790687,-,18650,38
Tgfbrap1,1,43047200,43098622,-,51423,641
Fhl2,1,43123074,43196984,-,73911,381
Uxs1,1,43746966,43827800,-,80835,2603
Mettl21c,1,44009408,44020006,-,10599,6
Gm8251,1,44055872,44079746,-,23875,202
Tex30,1,44086613,44102441,-,15829,628
Poglut2,1,44106546,44118808,-,12263,275
Mettl21e,1,44204070,44218961,-,14892,0
Col5a2,1,45374321,45503282,-,128962,2
Gm5269,1,45889941,45890078,-,138,0
Slc40a1,1,45908068,45926519,-,18452,1
Slc39a10,1,46807544,46892852,-,85309,1528
Nabp1,1,51465862,51478425,-,12564,4302
Myo1b,1,51749765,51916071,-,166307,11
Gls,1,52163448,52233232,-,69785,9109
Nab1,1,52457294,52500679,-,43386,1215
Mfsd6,1,52656286,52727462,-,71177,651
Inpp1,1,52785427,52817688,-,32262,546
1700019D03Rik,1,52922324,53020179,-,97856,38
1700019A02Rik,1,53158577,53187636,-,29060,143
Pms1,1,53189187,53297018,-,107832,2319
Gm28551,1,53325507,53352667,-,27161,279
Asnsd1,1,53344617,53352752,-,8136,232
Gm50478,1,53348479,53352619,-,4141,87
Dnah7a,1,53397006,53706761,-,309756,207
Stk17b,1,53755506,53785224,-,29719,2912
Hecw2,1,53806876,54195034,-,388159,89
Gtf3c3,1,54396004,54438971,-,42968,974
Gm34066,1,54443404,54456763,-,13360,0
Pgap1,1,54472994,54557682,-,84689,477
Ankrd44,1,54645340,54926387,-,281048,21937
Sf3b1,1,54985169,55027481,-,42313,5054
Hspd1,1,55077835,55088243,-,10409,1575
Rftn2,1,55170159,55226782,-,56624,23
Boll,1,55248658,55363469,-,114812,155
Hsfy2,1,56636044,56637435,-,1392,0
Satb2,1,56793981,56978650,-,184670,52
Tyw5,1,57388237,57407101,-,18865,316
Kctd18,1,57955101,58018956,-,63856,441
Clk1,1,58412000,58424066,-,12067,2616
Ppil3,1,58430994,58445486,-,14493,353
Orc2,1,58462771,58505109,-,42339,1413
Fam126b,1,58522806,58586323,-,63518,980
Flacc1,1,58646903,58695989,-,49087,5
Trak2,1,58900449,58973430,-,72982,2006
C2cd6,1,58997116,59094900,-,97785,35
Tmem237,1,59100590,59120408,-,19819,132
Mpp4,1,59120935,59163389,-,42455,67
Als2,1,59162926,59237231,-,74306,805
Sumo1,1,59639434,59670834,-,31401,1509
Ica1l,1,59989068,60043122,-,54055,9
Wdr12,1,60069785,60098645,-,28861,917
Raph1,1,60482292,60567104,-,84813,1549
Ino80d,1,62958418,63114667,-,156250,2821
Ndufs1,1,63143596,63176833,-,33238,1199
Gpr1,1,63182691,63214543,-,31853,1
Dytn,1,63622851,63686927,-,64077,3
Mdh1b,1,63698819,63730318,-,31500,4
4933402D24Rik,1,63754907,63769267,-,14361,0
Klf7,1,64029447,64122282,-,92836,5495
Mettl21a,1,64606473,64617242,-,10770,144
Fzd5,1,64730558,64737751,-,7194,38
Plekhm3,1,64785983,64956824,-,170842,1289
Akr1cl,1,65012689,65032759,-,20071,0
Cryge,1,65048554,65051149,-,2596,0
Crygd,1,65061872,65063452,-,1581,0
Crygc,1,65071525,65073689,-,2165,0
Crygb,1,65080219,65082288,-,2070,0
Cryga,1,65100389,65103373,-,2985,0
Gm28845,1,65100619,65119558,-,18940,0
D630023F18Rik,1,65105285,65123214,-,17930,0
Idh1,1,65158616,65186500,-,27885,104
Kansl1l,1,66719248,66817562,-,98315,731
Acadl,1,66830839,66863277,-,32439,635
Myl1,1,66924295,66945384,-,21090,0
Lancl1,1,67000517,67038872,-,38356,452
Erbb4,1,68032186,69108059,-,1075874,46
Ikzf2,1,69531214,69687245,-,156032,13293
Bard1,1,71027498,71103146,-,75649,4494
Abca12,1,71242276,71414910,-,172635,4
Fn1,1,71585520,71653200,-,67681,14
Mreg,1,72159442,72212307,-,52866,24
Pecr,1,72259167,72284314,-,25148,108
Marchf4,1,72427112,72536930,-,109819,1
Ankar,1,72642980,72700579,-,57600,1
Igfbp5,1,72857932,72874884,-,16953,0
Tnp1,1,73015074,73015909,-,836,0
Tns1,1,73910231,74124449,-,214219,451
Cxcr1,1,74191785,74194631,-,2847,0
Aamp,1,74279840,74284738,-,4899,201
Tmbim1,1,74288247,74305622,-,17376,164
Usp37,1,74435511,74544284,-,108774,3078
Zfp142,1,74565127,74588246,-,23120,866
Rnf25,1,74593748,74601397,-,7650,209
Prkag3,1,74738922,74749221,-,10300,0
Fev,1,74881509,74885419,-,3911,0
Cryba2,1,74889934,74893143,-,3210,0
Cfap65,1,74902071,74935599,-,33529,1
Ihh,1,74945315,74951672,-,6358,2
Nhej1,1,74967139,75046639,-,79501,407
Slc23a3,1,75125541,75133890,-,8350,10
Cnppd1,1,75134554,75142711,-,8158,206
Abcb6,1,75171717,75180392,-,8676,127
Atg9a,1,75180860,75192196,-,11337,236
Glb1l,1,75198243,75210813,-,12571,138
Tuba4a,1,75214228,75219865,-,5638,230
A630095N17Rik,1,75220095,75232102,-,12008,4
Ptprn,1,75247027,75264502,-,17476,0
Resp18,1,75272199,75278415,-,6217,0
Dnpep,1,75307896,75317990,-,10095,97
Chpf,1,75474569,75479307,-,4739,99
Obsl1,1,75485825,75506361,-,20537,3
Epha4,1,77367185,77515088,-,147904,22
Pax3,1,78101267,78197134,-,95868,2
Farsb,1,78417975,78488897,-,70923,4093
BC035947,1,78497026,78512158,-,15133,0
Scg2,1,79434669,79440120,-,5452,0
Ap1s3,1,79606876,79671972,-,65097,1136
Wdfy1,1,79702262,79776143,-,73882,839
Serpine2,1,79794197,79861180,-,66984,464
Fam124b,1,80198706,80213944,-,15239,72
Cul3,1,80264923,80340480,-,75558,5732
Gm45261,1,80449597,80461448,-,11852,0
Dock10,1,80501073,80758448,-,257376,40340
Irs1,1,82233101,82291416,-,58316,3
Col4a4,1,82448423,82586849,-,138427,13
Tm4sf20,1,82756649,82768461,-,11813,1
Gm47791,1,82770824,82771243,-,420,0
Gm6217,1,82930571,82931399,-,829,0
A030003K21Rik,1,82942559,82943388,-,830,0
Gm7544,1,82955186,82956013,-,828,0
Slc19a3,1,83012523,83038448,-,25926,11
Krtap28,1,83041524,83061921,-,20398,0
A030005K14Rik,1,83058286,83059378,-,1093,0
Sphkap,1,83254139,83408200,-,154062,5
Pid1,1,84036296,84364180,-,327885,50
Dner,1,84369839,84696221,-,326383,42
Trip12,1,84721189,84840516,-,119328,8716
Slc16a14,1,84905898,84935134,-,29237,1
AC167036.2,1,85027954,85028844,-,891,0
A530032D15Rik,1,85083069,85109853,-,26785,86
C130026I21Rik,1,85112267,85270566,-,158300,82
AC147806.1,1,85484252,85485142,-,891,0
Sp110,1,85576899,85598817,-,21919,952
A630001G21Rik,1,85717083,85778643,-,61561,1557
Gpr55,1,85938318,85961007,-,22690,188
Htr2b,1,86099026,86111970,-,12945,0
Ncl,1,86344719,86359400,-,14682,5773
Nmur1,1,86386303,86426228,-,39926,1
Pde6d,1,86542994,86582629,-,39636,794
Nppc,1,86666291,86670571,-,4281,6
Alppl2,1,87086694,87089928,-,3235,0
Alpi,1,87098002,87101606,-,3605,0
Ecel1,1,87147655,87156521,-,8867,0
Kcnj13,1,87386363,87394729,-,8367,2
Ngef,1,87476834,87573870,-,97037,12
Usp40,1,87945119,88008551,-,63433,1143
Dnajb3,1,88204732,88205782,-,1051,0
Hjurp,1,88262471,88277633,-,15163,4583
Glrp1,1,88499871,88510066,-,10196,115
Arl4c,1,88673125,88702221,-,29097,122
Gbx2,1,89927956,89931179,-,3224,0
Asb18,1,89950220,90014666,-,64447,1
Iqca,1,90042132,90153401,-,111270,2
Col6a3,1,90765923,90843971,-,78049,6
Rab17,1,90958133,90969661,-,11529,0
Ilkap,1,91373861,91398801,-,24941,1894
Hes6,1,91411483,91413222,-,1740,57
Per2,1,91415982,91459324,-,43343,293
Hdac4,1,91928779,92180341,-,251563,8341
Ndufa10,1,92439010,92473860,-,34851,765
Olfr1416,1,92475925,92485113,-,9189,0
Olfr1415,1,92489101,92496101,-,7001,0
Olfr1414,1,92506366,92518661,-,12296,0
Cops9,1,92637145,92641985,-,4841,71
Otos,1,92644218,92648841,-,4624,1
Ankmy1,1,92859803,92902906,-,43104,13
Kif1a,1,93015464,93101951,-,86488,0
Mab21l4,1,93151349,93160948,-,9600,0
Mterf4,1,93299211,93305915,-,6705,147
Pask,1,93308778,93343482,-,34705,700
Hdlbp,1,93405940,93478815,-,72876,4949
Stk25,1,93619751,93658659,-,38909,641
Thap4,1,93701935,93754864,-,52930,842
Dtymk,1,93792576,93801934,-,9359,565
Pdcd1,1,94038305,94052553,-,14249,633
St8sia4,1,95587682,95667571,-,79890,1844
Slco4c1,1,96816270,96872171,-,55902,1
Slco6c1,1,97059038,97128301,-,69264,2
D1Ertd622e,1,97606318,97662074,-,55757,411
Ppip5k2,1,97706048,97770411,-,64364,2288
Pam,1,97795114,98095632,-,300519,1662
Rnf152,1,105276914,105356710,-,79797,60
Pign,1,105518422,105663662,-,145241,4983
Bcl2,1,106538178,106714274,-,176097,81186
Kdsr,1,106720459,106759727,-,39269,918
Vps4b,1,106764071,106796728,-,32658,2315
Serpinb3a,1,107045587,107052303,-,6717,2
Serpinb3d,1,107078167,107083506,-,5340,1
Serpinb3b,1,107153940,107278361,-,124422,5
Serpinb3c,1,107271201,107278371,-,7171,0
Cdh19,1,110888326,110977363,-,89038,10
Dsel,1,111858706,111864918,-,6213,42
Tsn,1,118294778,118311416,-,16639,533
Gli2,1,118834132,119053619,-,219488,0
Inhbb,1,119415465,119422248,-,6784,1
Ralb,1,119470305,119504794,-,34490,236
Epb41l5,1,119545037,119649000,-,103964,142
Ptpn4,1,119652467,119837613,-,185147,5052
Tmem177,1,119907890,119913208,-,5319,61
Cfap221,1,119923341,119997234,-,73894,3
Tmem37,1,120067377,120074074,-,6698,0
Dbi,1,120113280,120121078,-,7799,131
Steap3,1,120190757,120272705,-,81949,18
Marco,1,120474538,120505024,-,30487,0
Insig2,1,121304353,121332589,-,28237,519
Htr5b,1,121509842,121528465,-,18624,2
Ddx18,1,121553835,121567989,-,14155,574
Dpp10,1,123321471,124846039,-,1524569,59
Actr3,1,125392905,125435727,-,42823,5334
Lypd1,1,125867622,125913101,-,45480,0
Nckap5,1,125913620,126830799,-,917180,64
Tmem163,1,127486546,127679548,-,193003,424
Map3k19,1,127814791,127855031,-,40241,7
Zranb3,1,127954184,128103001,-,148818,2747
Lct,1,128284756,128328318,-,43563,150
Mcm6,1,128331590,128359664,-,28075,3154
Dars,1,128363707,128417368,-,53662,3069
Cxcr4,1,128588199,128592293,-,4095,93
Cd55b,1,130388537,130423009,-,34473,12
Cd55,1,130439027,130462744,-,23718,176
Zp3r,1,130576713,130629621,-,52909,13
C4bp,1,130634773,130661632,-,26860,4
Gm29427,1,130670209,130715799,-,45591,271
Pfkfb2,1,130689182,130729253,-,40072,291
Il24,1,130882074,130887454,-,5381,8
Il20,1,130906985,130911451,-,4467,0
Il19,1,130932656,130940115,-,7460,3
Mapkapk2,1,131053700,131097826,-,44127,3066
Dyrk3,1,131127455,131138340,-,10886,76
Rassf5,1,131176410,131245258,-,68849,1340
Ikbke,1,131254597,131279606,-,25010,1505
Srgap2,1,131285251,131527347,-,242097,8042
Mfsd4a,1,132022806,132068062,-,45257,7
Cdk18,1,132112237,132139684,-,27448,1
Gm10188,1,132229048,132229767,-,720,0
Tmcc2,1,132356315,132391281,-,34967,41
Cntn2,1,132509427,132543256,-,33830,2
Nfasc,1,132564690,132741797,-,177108,11
Mdm4,1,132959484,133030561,-,71078,7663
Sox13,1,133382303,133424377,-,42075,35
Snrpe,1,133603871,133610291,-,6421,273
Zc3h11a,1,133619862,133661380,-,41519,3644
Gm38394,1,133619940,133661318,-,41379,3636
Lax1,1,133679091,133690108,-,11018,254
Atp2b4,1,133699457,133801041,-,101585,1383
Optc,1,133897199,133907999,-,10801,0
Prelp,1,133910304,133921414,-,11111,1
Btg2,1,134075170,134079120,-,3951,229
Adora1,1,134199223,134235431,-,36209,1
Ppfia4,1,134296783,134332928,-,36146,49
Tmem183a,1,134346097,134361979,-,15883,656
Mgat4e,1,134540941,134549682,-,8742,0
Ppp1r12b,1,134754658,134955942,-,201285,2650
Lgr6,1,134983301,135105276,-,121976,6
Ptprv,1,135108498,135132594,-,24097,329
Gpr37l1,1,135160234,135167681,-,7448,0
Elf3,1,135253575,135258568,-,4994,4
Rnpep,1,135262712,135284084,-,21373,586
Timm17a,1,135295213,135313778,-,18566,491
Shisa4,1,135371057,135375237,-,4181,2
Ipo9,1,135382312,135430499,-,48188,2043
Nav1,1,135434580,135688105,-,253526,144
Pkp1,1,135871395,135919207,-,47813,1
Igfn1,1,135953578,136006342,-,52765,2
Mroh3,1,136181786,136212828,-,31043,1
Inava,1,136213531,136234264,-,20734,5
Gpr25,1,136259797,136260873,-,1077,0
Camsap2,1,136268123,136346104,-,77982,1659
Nr5a2,1,136842571,136960448,-,117878,1
Ptprc,1,138063407,138175306,-,111900,29016
Nek7,1,138482875,138620141,-,137267,4987
Lhx9,1,138825186,138848577,-,23392,3
2310009B15Rik,1,138851983,138856852,-,4870,32
Crb1,1,139197056,139377100,-,180045,11
Cfhr1,1,139547053,139560272,-,13220,0
Gm4788,1,139697623,139781243,-,83621,24
Cfhr2,1,139804167,139858718,-,54552,1
Cfh,1,140084708,140183411,-,98704,5
Cdc73,1,143598800,143702893,-,104094,5037
Ro60,1,143750790,143777068,-,26279,132
Rgs2,1,143999338,144004161,-,4824,46
Rgs13,1,144138654,144177372,-,38719,10
Rgs1,1,144242296,144249242,-,6947,1502
Rgs21,1,144518609,144551564,-,32956,1
Rgs18,1,144752683,144775435,-,22753,1
Pla2g4a,1,149829618,149961290,-,131673,70
Odr4,1,150361305,150393080,-,31776,489
Prg4,1,150449412,150466165,-,16754,0
Hmcn1,1,150562524,150993051,-,430528,58
Swt1,1,151367699,151428455,-,60757,1733
Rnf2,1,151458004,151500955,-,42952,1125
1700025G04Rik,1,151852403,152090125,-,237723,2275
Tsen15,1,152370735,152386682,-,15948,289
Rgl1,1,152516760,152766351,-,249592,213
Smg7,1,152836995,152902646,-,65652,4967
Lamc2,1,153122756,153186447,-,63692,8
Lamc1,1,153218922,153332786,-,113865,1665
Dhx9,1,153455758,153487660,-,31903,5609
Npl,1,153503015,153550045,-,47031,6
Rgsl1,1,153779381,153844142,-,64762,4
Teddm2,1,153849542,153900208,-,50667,14
Cacna1e,1,154390731,154864067,-,473337,12
Ier5,1,155096361,155099636,-,3276,108
Mr1,1,155127277,155146804,-,19528,95
BC034090,1,155212471,155244444,-,31974,14
Xpr1,1,155275701,155417415,-,141715,2361
Lhx4,1,155698031,155751684,-,53654,1
Qsox1,1,155778158,155812889,-,34732,245
Cep350,1,155844964,155973255,-,128292,4632
Tor1aip1,1,156004599,156036480,-,31882,750
Fam163a,1,156075966,156205026,-,129061,13
Tdrd5,1,156255296,156303664,-,48369,6
Axdnd1,1,156323509,156421159,-,97651,56
Soat1,1,156424525,156474331,-,49807,836
Tor3a,1,156653617,156674356,-,20740,172
Fam20b,1,156678532,156719086,-,40555,414
Ralgps2,1,156804166,156939626,-,135461,1397
Tex35,1,157099139,157108680,-,9542,0
Rasal2,1,157135182,157412595,-,277414,240
Brinp2,1,158245269,158356326,-,111058,9
Pappa2,1,158711727,158958367,-,246641,15
Tnn,1,160085029,160153580,-,68552,8
Cacybp,1,160202367,160212875,-,10509,489
Rabgap1l,1,160219174,160793211,-,574038,48927
Gpr52,1,160576338,160577974,-,1637,375
Zbtb37,1,161002922,161034849,-,31928,744
Dars2,1,161040601,161070658,-,30058,410
Klhl20,1,161088375,161131511,-,43137,609
Tex50,1,161154558,161159314,-,4757,0
Prdx6,1,161240112,161251219,-,11108,454
Fasl,1,161780689,161788495,-,7807,112
Suco,1,161816114,161876682,-,60569,3147
4930558K02Rik,1,161942086,161979636,-,37551,16
Dnm3,1,161982453,162478034,-,495582,205
Eef1aknmt,1,162532127,162548551,-,16425,381
Myocos,1,162647193,162658219,-,11027,10
Prrc2c,1,162670725,162740556,-,69832,10219
Fmo4,1,162793188,162813972,-,20785,1
Fmo1,1,162829561,162866610,-,37050,19
Fmo2,1,162874317,162898712,-,24396,1
Fmo6,1,162916551,162937515,-,20965,1
Fmo3,1,162953800,162984527,-,30728,2
Mroh9,1,163024302,163085670,-,61369,5
Prrx1,1,163245119,163313710,-,68592,4
Gorab,1,163384908,163403669,-,18762,255
Mettl11b,1,163702256,163725232,-,22977,9
BC055324,1,163945993,163994796,-,48804,1298
Blzf1,1,164289800,164307489,-,17690,276
Atp1b1,1,164437109,164458355,-,21247,141
Xcl1,1,164931644,164935527,-,3884,155
Tbx19,1,165137855,165160773,-,22919,11
Sft2d2,1,165174337,165194438,-,20102,698
Tiprl,1,165212286,165236996,-,24711,721
Dcaf6,1,165328698,165460465,-,131768,2031
Mpzl1,1,165592240,165634538,-,42299,90
Rcsd1,1,165646516,165709393,-,62878,4005
Pou2f1,1,165865154,166002678,-,137525,5125
Dusp27,1,166098148,166127922,-,29775,2
Mael,1,166201201,166238747,-,37547,0
Pogk,1,166384622,166409863,-,25242,169
Gm4846,1,166483613,166497588,-,13976,0
Gm4847,1,166628971,166647693,-,18723,0
Fmo9,1,166662055,166681845,-,19791,0
Uck2,1,167222883,167285320,-,62438,5491
Mgst3,1,167371966,167393841,-,21876,25
Lrrc52,1,167445669,167466780,-,21112,0
Pbx1,1,168119364,168432270,-,312907,15
Nuf2,1,169497934,169531464,-,33531,1024
Rgs4,1,169741477,169747642,-,6166,0
Hsd17b7,1,169949535,169969241,-,19707,200
Ddr2,1,169972307,170110729,-,138423,30
Uap1,1,170141938,170174957,-,33020,713
Uhmk1,1,170193420,170215397,-,21978,1009
Gm7694,1,170298199,170306332,-,8134,0
Nos1ap,1,170317459,170589861,-,272403,34
Atf6,1,170704674,170867771,-,163098,3721
Dusp12,1,170873498,170885540,-,12043,163
Fcrlb,1,170907273,170912941,-,5669,0
Fcrla,1,170917576,170927583,-,10008,8
Fcgr2b,1,170958617,170976547,-,17931,3
Fcgr3,1,171051175,171064935,-,13761,26
Sdhc,1,171127165,171150603,-,23439,347
Pcp4l1,1,171173262,171196268,-,23007,2
Tomm40l,1,171216011,171222514,-,6504,123
Fcer1g,1,171229572,171234365,-,4794,21
Ndufs2,1,171234853,171251388,-,16536,242
Ppox,1,171276992,171281186,-,4195,264
Usp21,1,171281945,171287991,-,6047,120
Ufc1,1,171288563,171295024,-,6462,91
Nit1,1,171338008,171345646,-,7639,48
Klhdc9,1,171358446,171360798,-,2353,1
Itln1,1,171518122,171535294,-,17173,2
Ly9,1,171588624,171607410,-,18787,689
Slamf7,1,171632403,171653035,-,20633,1558
Vangl2,1,172000960,172028444,-,27485,41
Nhlh1,1,172052292,172057573,-,5282,3
Ncstn,1,172066013,172082795,-,16783,784
Pea15a,1,172196728,172206804,-,10077,68
Casq1,1,172209894,172219868,-,9975,1
Atp1a4,1,172223513,172258414,-,34902,4
Atp1a2,1,172271709,172298064,-,26356,2
Kcnj9,1,172320501,172329318,-,8818,1
Slamf8,1,172581758,172590568,-,8811,0
Fcrl6,1,172596642,172602551,-,5910,0
Dusp23,1,172630764,172632962,-,2199,2
Apcs,1,172893961,172895041,-,1081,0
Olfr1408,1,173128049,173137374,-,9326,0
Olfr1406,1,173181853,173190640,-,8788,0
Fcer1a,1,173221284,173227214,-,5931,0
Mptx2,1,173274382,173277777,-,3396,0
Ackr1,1,173331890,173333673,-,1784,0
Cadm3,1,173333258,173367695,-,34438,2
Ifi206,1,173468485,173491041,-,22557,45
Ifi214,1,173519717,173535957,-,16241,17
Ifi213,1,173566283,173599274,-,32992,14
Ifi207,1,173723427,173741747,-,18321,1
Ifi204,1,173747293,173766919,-,19627,4
Mndal,1,173857220,173880305,-,23086,619
Ifi211,1,173896345,173913046,-,16702,23
Ifi203,1,173920407,173942672,-,22266,357
Ifi202b,1,173962568,173982744,-,20177,4
Ifi205,1,174011998,174031755,-,19758,4
Olfr231,1,174113211,174121162,-,7952,0
Olfr419,1,174248514,174252061,-,3548,0
Grem2,1,174833785,174921819,-,88035,3
Rgs7,1,175059087,175492500,-,433414,17
Fh1,1,175600374,175625635,-,25262,489
Opn3,1,175662421,175692776,-,30356,285
Chml,1,175682237,175692901,-,10665,190
Pld5,1,175962306,176275312,-,313007,26
Rbm8a2,1,175977777,175979114,-,1338,22
Cep170,1,176733653,176814067,-,80415,3500
Akt3,1,177020073,177258203,-,238131,8651
Adss,1,177762962,177796511,-,33550,3015
Hnrnpu,1,178323074,178337797,-,14724,4574
Smyd3,1,178951960,179518041,-,566082,22788
Tfb2m,1,179528055,179546267,-,18213,473
Kif28,1,179695297,179745271,-,49975,95
Ahctf1,1,179744894,179803680,-,58787,4478
Coq8a,1,180165238,180199602,-,34365,97
Psen2,1,180227004,180263438,-,36435,346
Stum,1,180432387,180483504,-,51118,2
Mixl1,1,180693043,180697034,-,3992,0
H3f3a,1,180800832,180813943,-,13112,736
Ephx1,1,180976210,181020904,-,44695,265
Nvl,1,181087138,181144204,-,57067,2926
Wdr26,1,181173228,181212001,-,38774,3137
Ccdc121,1,181509633,181511451,-,1819,0
Lbr,1,181815335,181843046,-,27712,2098
Enah,1,181896384,182019990,-,123607,329
Vmn1r1,1,182154704,182164486,-,9783,0
Degs1,1,182275772,182282804,-,7033,280
Fbxo28,1,182313102,182341629,-,28528,1755
Capn2,1,182467260,182517524,-,50265,446
Ccdc185,1,182747126,182749180,-,2055,0
Disp1,1,183086266,183221522,-,135257,1799
Brox,1,183276352,183297269,-,20918,801
Mia3,1,183326725,183369553,-,42829,1202
1700056E22Rik,1,184033032,184033998,-,967,5
Hlx,1,184727140,184732619,-,5480,0
Mtarc1,1,184786767,184811313,-,24547,9
Mtarc2,1,184813068,184846451,-,33384,409
C130074G19Rik,1,184871926,184883218,-,11293,2
Mark1,1,184896789,184999570,-,102782,1
Iars2,1,185284726,185329396,-,44671,1436
Lyplal1,1,186087731,186117310,-,29580,10
Tgfb2,1,186622792,186705989,-,83198,143
Rrp15,1,186720978,186749358,-,28381,812
Spata17,1,187044648,187215465,-,170818,19
Kctd3,1,188971095,189007840,-,36746,1024
Kcnk2,1,189207930,189402273,-,194344,29
Cenpf,1,189640606,189688086,-,47481,1693
Smyd2,1,189880492,189922363,-,41872,2279
Prox1,1,190118035,190170714,-,52680,1
Rps6kc1,1,190700202,190911770,-,211569,2215
Vash2,1,190947646,190979296,-,31651,31
Flvcr1,1,191005847,191026158,-,20312,530
Tatdn3,1,191045826,191062932,-,17107,195
Fam71a,1,191162584,191164817,-,2234,0
Atf3,1,191170296,191218039,-,47744,999
Nenf,1,191306789,191318194,-,11406,38
Ppp2r5a,1,191351975,191397041,-,45067,2892
Dtl,1,191537356,191575544,-,38189,3482
Traf5,1,191997205,192092559,-,95355,486
Rcor3,1,192098546,192138062,-,39517,866
Hhat,1,192496711,192771223,-,274513,615
Sertad4,1,192844488,192855756,-,11269,0
Syt14,1,192891233,193035775,-,144543,43
Utp25,1,193091104,193130272,-,39169,1181
Traf3ip3,1,193175453,193201547,-,26095,1713
Hsd11b1,1,193221634,193264075,-,42442,93
G0s2,1,193272161,193273217,-,1057,0
Camk1g,1,193346346,193370298,-,23953,0
Cd46,1,195036826,195092249,-,55424,415
Cr1l,1,195097382,195131586,-,34205,928
Cr2,1,195136811,195176716,-,39906,0
H60c,10,3256208,3267771,-,11564,0
Zbtb2,10,4367075,4388108,-,21034,230
Rmnd1,10,4401915,4432388,-,30474,726
Syne1,10,5020917,5551482,-,530566,759
Fbxo5,10,5799160,5805600,-,6441,463
