Geneid,Chr,Start,End,Strand,Length,count
Orc2,1,58462771,58505109,-,42339,731
Fam126b,1,58522806,58586323,-,63518,638
Flacc1,1,58646903,58695989,-,49087,19
Trak2,1,58900449,58973430,-,72982,3929
C2cd6,1,58997116,59094900,-,97785,28
Tmem237,1,59100590,59120408,-,19819,47
Mpp4,1,59120935,59163389,-,42455,141
Als2,1,59162926,59237231,-,74306,898
Sumo1,1,59639434,59670834,-,31401,5610
Ica1l,1,59989068,60043122,-,54055,32
Wdr12,1,60069785,60098645,-,28861,696
Raph1,1,60482292,60567104,-,84813,236
Ino80d,1,62958418,63114667,-,156250,3538
Ndufs1,1,63143596,63176833,-,33238,1006
Gpr1,1,63182691,63214543,-,31853,57
Dytn,1,63622851,63686927,-,64077,14
Mdh1b,1,63698819,63730318,-,31500,5
4933402D24Rik,1,63754907,63769267,-,14361,6
Klf7,1,64029447,64122282,-,92836,9887
Mettl21a,1,64606473,64617242,-,10770,43
Fzd5,1,64730558,64737751,-,7194,68
Plekhm3,1,64785983,64956824,-,170842,1946
Akr1cl,1,65012689,65032759,-,20071,3
Cryge,1,65048554,65051149,-,2596,0
Crygd,1,65061872,65063452,-,1581,0
Crygc,1,65071525,65073689,-,2165,1
Crygb,1,65080219,65082288,-,2070,2
Cryga,1,65100389,65103373,-,2985,0
Gm28845,1,65100619,65119558,-,18940,4
D630023F18Rik,1,65105285,65123214,-,17930,5
Idh1,1,65158616,65186500,-,27885,54
Kansl1l,1,66719248,66817562,-,98315,2732
Acadl,1,66830839,66863277,-,32439,603
Myl1,1,66924295,66945384,-,21090,6
Lancl1,1,67000517,67038872,-,38356,618
Erbb4,1,68032186,69108059,-,1075874,292
Ikzf2,1,69531214,69687245,-,156032,14596
Bard1,1,71027498,71103146,-,75649,356
Abca12,1,71242276,71414910,-,172635,44
Fn1,1,71585520,71653200,-,67681,20
Mreg,1,72159442,72212307,-,52866,14
Pecr,1,72259167,72284314,-,25148,17
Marchf4,1,72427112,72536930,-,109819,18
Ankar,1,72642980,72700579,-,57600,11
Igfbp5,1,72857932,72874884,-,16953,5
Tnp1,1,73015074,73015909,-,836,1
Tns1,1,73910231,74124449,-,214219,758
Cxcr1,1,74191785,74194631,-,2847,0
Aamp,1,74279840,74284738,-,4899,963
Tmbim1,1,74288247,74305622,-,17376,15
Usp37,1,74435511,74544284,-,108774,1916
Zfp142,1,74565127,74588246,-,23120,1113
Rnf25,1,74593748,74601397,-,7650,237
Prkag3,1,74738922,74749221,-,10300,1
Fev,1,74881509,74885419,-,3911,1
Cryba2,1,74889934,74893143,-,3210,0
Cfap65,1,74902071,74935599,-,33529,10
Ihh,1,74945315,74951672,-,6358,6
Nhej1,1,74967139,75046639,-,79501,593
Slc23a3,1,75125541,75133890,-,8350,75
Cnppd1,1,75134554,75142711,-,8158,590
Abcb6,1,75171717,75180392,-,8676,48
Atg9a,1,75180860,75192196,-,11337,453
Glb1l,1,75198243,75210813,-,12571,118
Tuba4a,1,75214228,75219865,-,5638,702
A630095N17Rik,1,75220095,75232102,-,12008,4
Ptprn,1,75247027,75264502,-,17476,5
Resp18,1,75272199,75278415,-,6217,1
Dnpep,1,75307896,75317990,-,10095,227
Chpf,1,75474569,75479307,-,4739,78
Obsl1,1,75485825,75506361,-,20537,5
Epha4,1,77367185,77515088,-,147904,56
Pax3,1,78101267,78197134,-,95868,23
Farsb,1,78417975,78488897,-,70923,3957
BC035947,1,78497026,78512158,-,15133,1
Scg2,1,79434669,79440120,-,5452,2
Ap1s3,1,79606876,79671972,-,65097,3454
Wdfy1,1,79702262,79776143,-,73882,1439
Serpine2,1,79794197,79861180,-,66984,29
Fam124b,1,80198706,80213944,-,15239,33
Cul3,1,80264923,80340480,-,75558,17492
Gm45261,1,80449597,80461448,-,11852,3
Dock10,1,80501073,80758448,-,257376,105142
Irs1,1,82233101,82291416,-,58316,16
Col4a4,1,82448423,82586849,-,138427,47
Tm4sf20,1,82756649,82768461,-,11813,8
Gm47791,1,82770824,82771243,-,420,0
Gm6217,1,82930571,82931399,-,829,0
A030003K21Rik,1,82942559,82943388,-,830,0
Gm7544,1,82955186,82956013,-,828,0
Slc19a3,1,83012523,83038448,-,25926,5
Krtap28,1,83041524,83061921,-,20398,7
A030005K14Rik,1,83058286,83059378,-,1093,0
Sphkap,1,83254139,83408200,-,154062,33
Pid1,1,84036296,84364180,-,327885,198
Dner,1,84369839,84696221,-,326383,152
Trip12,1,84721189,84840516,-,119328,15197
Slc16a14,1,84905898,84935134,-,29237,5
AC167036.2,1,85027954,85028844,-,891,0
A530032D15Rik,1,85083069,85109853,-,26785,70
C130026I21Rik,1,85112267,85270566,-,158300,200
AC147806.1,1,85484252,85485142,-,891,1
Sp110,1,85576899,85598817,-,21919,1042
A630001G21Rik,1,85717083,85778643,-,61561,1670
Gpr55,1,85938318,85961007,-,22690,10
Htr2b,1,86099026,86111970,-,12945,4
Ncl,1,86344719,86359400,-,14682,7579
Nmur1,1,86386303,86426228,-,39926,12
Pde6d,1,86542994,86582629,-,39636,492
Nppc,1,86666291,86670571,-,4281,0
Alppl2,1,87086694,87089928,-,3235,1
Alpi,1,87098002,87101606,-,3605,0
Ecel1,1,87147655,87156521,-,8867,1
Kcnj13,1,87386363,87394729,-,8367,2
Ngef,1,87476834,87573870,-,97037,38
Usp40,1,87945119,88008551,-,63433,845
Dnajb3,1,88204732,88205782,-,1051,0
Hjurp,1,88262471,88277633,-,15163,2241
Glrp1,1,88499871,88510066,-,10196,18
Arl4c,1,88673125,88702221,-,29097,1480
Gbx2,1,89927956,89931179,-,3224,0
Asb18,1,89950220,90014666,-,64447,23
Iqca,1,90042132,90153401,-,111270,26
Col6a3,1,90765923,90843971,-,78049,14
Rab17,1,90958133,90969661,-,11529,2
Ilkap,1,91373861,91398801,-,24941,2129
Hes6,1,91411483,91413222,-,1740,74
Per2,1,91415982,91459324,-,43343,675
Hdac4,1,91928779,92180341,-,251563,27359
Ndufa10,1,92439010,92473860,-,34851,1243
Olfr1416,1,92475925,92485113,-,9189,0
Olfr1415,1,92489101,92496101,-,7001,1
Olfr1414,1,92506366,92518661,-,12296,4
Cops9,1,92637145,92641985,-,4841,86
Otos,1,92644218,92648841,-,4624,5
Ankmy1,1,92859803,92902906,-,43104,37
Kif1a,1,93015464,93101951,-,86488,16
Mab21l4,1,93151349,93160948,-,9600,1
Mterf4,1,93299211,93305915,-,6705,93
Pask,1,93308778,93343482,-,34705,23
Hdlbp,1,93405940,93478815,-,72876,4385
Stk25,1,93619751,93658659,-,38909,827
Thap4,1,93701935,93754864,-,52930,330
Dtymk,1,93792576,93801934,-,9359,143
Pdcd1,1,94038305,94052553,-,14249,29
St8sia4,1,95587682,95667571,-,79890,5700
Slco4c1,1,96816270,96872171,-,55902,7
Slco6c1,1,97059038,97128301,-,69264,10
D1Ertd622e,1,97606318,97662074,-,55757,671
Ppip5k2,1,97706048,97770411,-,64364,2068
Pam,1,97795114,98095632,-,300519,2966
Rnf152,1,105276914,105356710,-,79797,43
Pign,1,105518422,105663662,-,145241,3873
Bcl2,1,106538178,106714274,-,176097,28577
Kdsr,1,106720459,106759727,-,39269,2295
Vps4b,1,106764071,106796728,-,32658,5119
Serpinb3a,1,107045587,107052303,-,6717,2
Serpinb3d,1,107078167,107083506,-,5340,2
Serpinb3b,1,107153940,107278361,-,124422,51
Serpinb3c,1,107271201,107278371,-,7171,0
Cdh19,1,110888326,110977363,-,89038,48
Dsel,1,111858706,111864918,-,6213,49
Tsn,1,118294778,118311416,-,16639,683
Gli2,1,118834132,119053619,-,219488,48
Inhbb,1,119415465,119422248,-,6784,1
Ralb,1,119470305,119504794,-,34490,92
Epb41l5,1,119545037,119649000,-,103964,177
Ptpn4,1,119652467,119837613,-,185147,5478
Tmem177,1,119907890,119913208,-,5319,34
Cfap221,1,119923341,119997234,-,73894,21
Tmem37,1,120067377,120074074,-,6698,1
Dbi,1,120113280,120121078,-,7799,57
Steap3,1,120190757,120272705,-,81949,148
Marco,1,120474538,120505024,-,30487,4
Insig2,1,121304353,121332589,-,28237,286
Htr5b,1,121509842,121528465,-,18624,8
Ddx18,1,121553835,121567989,-,14155,880
Dpp10,1,123321471,124846039,-,1524569,441
Actr3,1,125392905,125435727,-,42823,3760
Lypd1,1,125867622,125913101,-,45480,9
Nckap5,1,125913620,126830799,-,917180,262
Tmem163,1,127486546,127679548,-,193003,105
Map3k19,1,127814791,127855031,-,40241,9
Zranb3,1,127954184,128103001,-,148818,588
Lct,1,128284756,128328318,-,43563,62
Mcm6,1,128331590,128359664,-,28075,856
Dars,1,128363707,128417368,-,53662,856
Cxcr4,1,128588199,128592293,-,4095,735
Cd55b,1,130388537,130423009,-,34473,170
Cd55,1,130439027,130462744,-,23718,2092
Zp3r,1,130576713,130629621,-,52909,29
C4bp,1,130634773,130661632,-,26860,9
Gm29427,1,130670209,130715799,-,45591,566
Pfkfb2,1,130689182,130729253,-,40072,573
Il24,1,130882074,130887454,-,5381,1
Il20,1,130906985,130911451,-,4467,0
Il19,1,130932656,130940115,-,7460,1
Mapkapk2,1,131053700,131097826,-,44127,1890
Dyrk3,1,131127455,131138340,-,10886,13
Rassf5,1,131176410,131245258,-,68849,1200
Ikbke,1,131254597,131279606,-,25010,2985
Srgap2,1,131285251,131527347,-,242097,7028
Mfsd4a,1,132022806,132068062,-,45257,11
Cdk18,1,132112237,132139684,-,27448,13
Gm10188,1,132229048,132229767,-,720,0
Tmcc2,1,132356315,132391281,-,34967,3
Cntn2,1,132509427,132543256,-,33830,10
Nfasc,1,132564690,132741797,-,177108,47
Mdm4,1,132959484,133030561,-,71078,6990
Sox13,1,133382303,133424377,-,42075,40
Snrpe,1,133603871,133610291,-,6421,494
Zc3h11a,1,133619862,133661380,-,41519,4779
Gm38394,1,133619940,133661318,-,41379,4778
Lax1,1,133679091,133690108,-,11018,1061
Atp2b4,1,133699457,133801041,-,101585,306
Optc,1,133897199,133907999,-,10801,5
Prelp,1,133910304,133921414,-,11111,3
Btg2,1,134075170,134079120,-,3951,1579
Adora1,1,134199223,134235431,-,36209,8
Ppfia4,1,134296783,134332928,-,36146,146
Tmem183a,1,134346097,134361979,-,15883,1443
Mgat4e,1,134540941,134549682,-,8742,3
Ppp1r12b,1,134754658,134955942,-,201285,5284
Lgr6,1,134983301,135105276,-,121976,34
Ptprv,1,135108498,135132594,-,24097,54
Gpr37l1,1,135160234,135167681,-,7448,3
Elf3,1,135253575,135258568,-,4994,0
Rnpep,1,135262712,135284084,-,21373,362
Timm17a,1,135295213,135313778,-,18566,660
Shisa4,1,135371057,135375237,-,4181,37
Ipo9,1,135382312,135430499,-,48188,1559
Nav1,1,135434580,135688105,-,253526,63
Pkp1,1,135871395,135919207,-,47813,6
Igfn1,1,135953578,136006342,-,52765,13
Mroh3,1,136181786,136212828,-,31043,4
Inava,1,136213531,136234264,-,20734,7
Gpr25,1,136259797,136260873,-,1077,0
Camsap2,1,136268123,136346104,-,77982,3125
Nr5a2,1,136842571,136960448,-,117878,18
Ptprc,1,138063407,138175306,-,111900,96535
Nek7,1,138482875,138620141,-,137267,6887
Lhx9,1,138825186,138848577,-,23392,7
2310009B15Rik,1,138851983,138856852,-,4870,31
Crb1,1,139197056,139377100,-,180045,55
Cfhr1,1,139547053,139560272,-,13220,1
Gm4788,1,139697623,139781243,-,83621,41
Cfhr2,1,139804167,139858718,-,54552,16
Cfh,1,140084708,140183411,-,98704,30
Cdc73,1,143598800,143702893,-,104094,8182
Ro60,1,143750790,143777068,-,26279,174
Rgs2,1,143999338,144004161,-,4824,714
Rgs13,1,144138654,144177372,-,38719,7
Rgs1,1,144242296,144249242,-,6947,379
Rgs21,1,144518609,144551564,-,32956,8
Rgs18,1,144752683,144775435,-,22753,3
Pla2g4a,1,149829618,149961290,-,131673,86
Odr4,1,150361305,150393080,-,31776,408
Prg4,1,150449412,150466165,-,16754,13
Hmcn1,1,150562524,150993051,-,430528,98
Swt1,1,151367699,151428455,-,60757,1580
Rnf2,1,151458004,151500955,-,42952,2699
1700025G04Rik,1,151852403,152090125,-,237723,2024
Tsen15,1,152370735,152386682,-,15948,207
Rgl1,1,152516760,152766351,-,249592,529
Smg7,1,152836995,152902646,-,65652,5987
Lamc2,1,153122756,153186447,-,63692,17
Lamc1,1,153218922,153332786,-,113865,84
Dhx9,1,153455758,153487660,-,31903,7806
Npl,1,153503015,153550045,-,47031,17
Rgsl1,1,153779381,153844142,-,64762,30
Teddm2,1,153849542,153900208,-,50667,140
Cacna1e,1,154390731,154864067,-,473337,121
Ier5,1,155096361,155099636,-,3276,374
Mr1,1,155127277,155146804,-,19528,70
BC034090,1,155212471,155244444,-,31974,12
Xpr1,1,155275701,155417415,-,141715,6342
Lhx4,1,155698031,155751684,-,53654,11
Qsox1,1,155778158,155812889,-,34732,800
Cep350,1,155844964,155973255,-,128292,6514
Tor1aip1,1,156004599,156036480,-,31882,2877
Fam163a,1,156075966,156205026,-,129061,23
Tdrd5,1,156255296,156303664,-,48369,15
Axdnd1,1,156323509,156421159,-,97651,140
Soat1,1,156424525,156474331,-,49807,628
Tor3a,1,156653617,156674356,-,20740,282
Fam20b,1,156678532,156719086,-,40555,312
Ralgps2,1,156804166,156939626,-,135461,4046
Tex35,1,157099139,157108680,-,9542,1
Rasal2,1,157135182,157412595,-,277414,173
Brinp2,1,158245269,158356326,-,111058,36
Pappa2,1,158711727,158958367,-,246641,69
Tnn,1,160085029,160153580,-,68552,13
Cacybp,1,160202367,160212875,-,10509,240
Rabgap1l,1,160219174,160793211,-,574038,14755
Gpr52,1,160576338,160577974,-,1637,56
Zbtb37,1,161002922,161034849,-,31928,886
Dars2,1,161040601,161070658,-,30058,147
Klhl20,1,161088375,161131511,-,43137,565
Tex50,1,161154558,161159314,-,4757,1
Prdx6,1,161240112,161251219,-,11108,2789
Fasl,1,161780689,161788495,-,7807,14
Suco,1,161816114,161876682,-,60569,7396
4930558K02Rik,1,161942086,161979636,-,37551,15
Dnm3,1,161982453,162478034,-,495582,173
Eef1aknmt,1,162532127,162548551,-,16425,213
Myocos,1,162647193,162658219,-,11027,48
Prrc2c,1,162670725,162740556,-,69832,25726
Fmo4,1,162793188,162813972,-,20785,13
Fmo1,1,162829561,162866610,-,37050,29
Fmo2,1,162874317,162898712,-,24396,3
Fmo6,1,162916551,162937515,-,20965,4
Fmo3,1,162953800,162984527,-,30728,3
Mroh9,1,163024302,163085670,-,61369,30
Prrx1,1,163245119,163313710,-,68592,14
Gorab,1,163384908,163403669,-,18762,473
Mettl11b,1,163702256,163725232,-,22977,22
BC055324,1,163945993,163994796,-,48804,223
Blzf1,1,164289800,164307489,-,17690,381
Atp1b1,1,164437109,164458355,-,21247,1029
Xcl1,1,164931644,164935527,-,3884,5
Tbx19,1,165137855,165160773,-,22919,21
Sft2d2,1,165174337,165194438,-,20102,1009
Tiprl,1,165212286,165236996,-,24711,4778
Dcaf6,1,165328698,165460465,-,131768,4783
Mpzl1,1,165592240,165634538,-,42299,19
Rcsd1,1,165646516,165709393,-,62878,7408
Pou2f1,1,165865154,166002678,-,137525,5122
Dusp27,1,166098148,166127922,-,29775,5
Mael,1,166201201,166238747,-,37547,5
Pogk,1,166384622,166409863,-,25242,158
Gm4846,1,166483613,166497588,-,13976,20
Gm4847,1,166628971,166647693,-,18723,4
Fmo9,1,166662055,166681845,-,19791,5
Uck2,1,167222883,167285320,-,62438,2198
Mgst3,1,167371966,167393841,-,21876,10
Lrrc52,1,167445669,167466780,-,21112,6
Pbx1,1,168119364,168432270,-,312907,100
Nuf2,1,169497934,169531464,-,33531,19
Rgs4,1,169741477,169747642,-,6166,3
Hsd17b7,1,169949535,169969241,-,19707,176
Ddr2,1,169972307,170110729,-,138423,40
Uap1,1,170141938,170174957,-,33020,1166
Uhmk1,1,170193420,170215397,-,21978,1999
Gm7694,1,170298199,170306332,-,8134,6
Nos1ap,1,170317459,170589861,-,272403,128
Atf6,1,170704674,170867771,-,163098,2307
Dusp12,1,170873498,170885540,-,12043,255
Fcrlb,1,170907273,170912941,-,5669,4
Fcrla,1,170917576,170927583,-,10008,8
Fcgr2b,1,170958617,170976547,-,17931,4
Fcgr3,1,171051175,171064935,-,13761,7
Sdhc,1,171127165,171150603,-,23439,221
Pcp4l1,1,171173262,171196268,-,23007,3
Tomm40l,1,171216011,171222514,-,6504,82
Fcer1g,1,171229572,171234365,-,4794,7
Ndufs2,1,171234853,171251388,-,16536,329
Ppox,1,171276992,171281186,-,4195,301
Usp21,1,171281945,171287991,-,6047,131
Ufc1,1,171288563,171295024,-,6462,402
Nit1,1,171338008,171345646,-,7639,72
Klhdc9,1,171358446,171360798,-,2353,1
Itln1,1,171518122,171535294,-,17173,15
Ly9,1,171588624,171607410,-,18787,398
Slamf7,1,171632403,171653035,-,20633,20
Vangl2,1,172000960,172028444,-,27485,74
Nhlh1,1,172052292,172057573,-,5282,3
Ncstn,1,172066013,172082795,-,16783,1154
Pea15a,1,172196728,172206804,-,10077,204
Casq1,1,172209894,172219868,-,9975,4
Atp1a4,1,172223513,172258414,-,34902,16
Atp1a2,1,172271709,172298064,-,26356,5
Kcnj9,1,172320501,172329318,-,8818,2
Slamf8,1,172581758,172590568,-,8811,2
Fcrl6,1,172596642,172602551,-,5910,2
Dusp23,1,172630764,172632962,-,2199,3
Apcs,1,172893961,172895041,-,1081,0
Olfr1408,1,173128049,173137374,-,9326,1
Olfr1406,1,173181853,173190640,-,8788,1
Fcer1a,1,173221284,173227214,-,5931,1
Mptx2,1,173274382,173277777,-,3396,4
Ackr1,1,173331890,173333673,-,1784,2
Cadm3,1,173333258,173367695,-,34438,10
Ifi206,1,173468485,173491041,-,22557,1521
Ifi214,1,173519717,173535957,-,16241,616
Ifi213,1,173566283,173599274,-,32992,5665
Ifi207,1,173723427,173741747,-,18321,3
Ifi204,1,173747293,173766919,-,19627,21
Mndal,1,173857220,173880305,-,23086,5749
Ifi211,1,173896345,173913046,-,16702,30
Ifi203,1,173920407,173942672,-,22266,2274
Ifi202b,1,173962568,173982744,-,20177,10
Ifi205,1,174011998,174031755,-,19758,33
Olfr231,1,174113211,174121162,-,7952,2
Olfr419,1,174248514,174252061,-,3548,0
Grem2,1,174833785,174921819,-,88035,20
Rgs7,1,175059087,175492500,-,433414,127
Fh1,1,175600374,175625635,-,25262,197
Opn3,1,175662421,175692776,-,30356,178
Chml,1,175682237,175692901,-,10665,137
Pld5,1,175962306,176275312,-,313007,114
Rbm8a2,1,175977777,175979114,-,1338,33
Cep170,1,176733653,176814067,-,80415,1906
Akt3,1,177020073,177258203,-,238131,20327
Adss,1,177762962,177796511,-,33550,4754
Hnrnpu,1,178323074,178337797,-,14724,3215
Smyd3,1,178951960,179518041,-,566082,48657
Tfb2m,1,179528055,179546267,-,18213,1385
Kif28,1,179695297,179745271,-,49975,66
Ahctf1,1,179744894,179803680,-,58787,5377
Coq8a,1,180165238,180199602,-,34365,337
Psen2,1,180227004,180263438,-,36435,390
Stum,1,180432387,180483504,-,51118,13
Mixl1,1,180693043,180697034,-,3992,1
H3f3a,1,180800832,180813943,-,13112,2405
Ephx1,1,180976210,181020904,-,44695,873
Nvl,1,181087138,181144204,-,57067,1181
Wdr26,1,181173228,181212001,-,38774,7631
Ccdc121,1,181509633,181511451,-,1819,0
Lbr,1,181815335,181843046,-,27712,3150
Enah,1,181896384,182019990,-,123607,23
Vmn1r1,1,182154704,182164486,-,9783,2
Degs1,1,182275772,182282804,-,7033,271
Fbxo28,1,182313102,182341629,-,28528,2110
Capn2,1,182467260,182517524,-,50265,521
Ccdc185,1,182747126,182749180,-,2055,1
Disp1,1,183086266,183221522,-,135257,3092
Brox,1,183276352,183297269,-,20918,1511
Mia3,1,183326725,183369553,-,42829,3005
1700056E22Rik,1,184033032,184033998,-,967,92
Hlx,1,184727140,184732619,-,5480,0
Mtarc1,1,184786767,184811313,-,24547,42
Mtarc2,1,184813068,184846451,-,33384,261
C130074G19Rik,1,184871926,184883218,-,11293,1
Mark1,1,184896789,184999570,-,102782,24
Iars2,1,185284726,185329396,-,44671,1123
Lyplal1,1,186087731,186117310,-,29580,15
Tgfb2,1,186622792,186705989,-,83198,207
Rrp15,1,186720978,186749358,-,28381,1313
Spata17,1,187044648,187215465,-,170818,63
Kctd3,1,188971095,189007840,-,36746,895
Kcnk2,1,189207930,189402273,-,194344,61
Cenpf,1,189640606,189688086,-,47481,31
Smyd2,1,189880492,189922363,-,41872,683
Prox1,1,190118035,190170714,-,52680,18
Rps6kc1,1,190700202,190911770,-,211569,1869
Vash2,1,190947646,190979296,-,31651,12
Flvcr1,1,191005847,191026158,-,20312,697
Tatdn3,1,191045826,191062932,-,17107,198
Fam71a,1,191162584,191164817,-,2234,1
Atf3,1,191170296,191218039,-,47744,97
Nenf,1,191306789,191318194,-,11406,23
Ppp2r5a,1,191351975,191397041,-,45067,10711
Dtl,1,191537356,191575544,-,38189,666
Traf5,1,191997205,192092559,-,95355,741
Rcor3,1,192098546,192138062,-,39517,219
Hhat,1,192496711,192771223,-,274513,937
Sertad4,1,192844488,192855756,-,11269,1
Syt14,1,192891233,193035775,-,144543,43
Utp25,1,193091104,193130272,-,39169,853
Traf3ip3,1,193175453,193201547,-,26095,4990
Hsd11b1,1,193221634,193264075,-,42442,2785
G0s2,1,193272161,193273217,-,1057,0
Camk1g,1,193346346,193370298,-,23953,4
Cd46,1,195036826,195092249,-,55424,873
Cr1l,1,195097382,195131586,-,34205,4172
Cr2,1,195136811,195176716,-,39906,7
H60c,10,3256208,3267771,-,11564,3
Zbtb2,10,4367075,4388108,-,21034,432
Rmnd1,10,4401915,4432388,-,30474,501
Syne1,10,5020917,5551482,-,530566,4598
