Geneid,Chr,Start,End,Strand,Length,count
Hibch,1,52845013,52920986,+,75974,197
Mstn,1,53061640,53068079,+,6440,0
Ormdl1,1,53297095,53310309,+,13215,49
Gm28778,1,53297111,53318035,+,20925,84
Osgepl1,1,53313624,53326343,+,12720,41
Ccdc150,1,54250683,54368727,+,118045,7
Coq10b,1,55052770,55072702,+,19933,95
Mob4,1,55131231,55154899,+,23669,207
Mars2,1,55237177,55248470,+,11294,130
Plcl1,1,55405921,55754285,+,348365,145
1700066M21Rik,1,57377620,57385423,+,7804,16
Maip1,1,57406328,57417953,+,11626,61
Spats2l,1,57774162,57948394,+,174233,5
Sgo2a,1,57995971,58025899,+,29929,82
Aox1,1,58029931,58106413,+,76483,4
Aox3,1,58113136,58200698,+,87563,4
Aox4,1,58210397,58268597,+,58201,0
Aox2,1,58278326,58380259,+,101934,5
Bzw1,1,58392898,58407353,+,14456,369
Nif3l1,1,58445151,58481816,+,36666,100
Ndufb3,1,58586384,58595964,+,9581,49
Cflar,1,58711551,58758884,+,47334,959
Casp8,1,58795374,58847503,+,52130,842
Stradb,1,58973522,58995715,+,22194,29
Cdk15,1,59256906,59352993,+,96088,10
Fzd7,1,59482424,59486955,+,4532,2
Gm973,1,59516264,59636417,+,120154,4
Nop58,1,59684977,59719044,+,34068,1721
Bmpr2,1,59763400,59879014,+,115615,101
Fam117b,1,59913006,59985346,+,72341,278
Carf,1,60098247,60153953,+,55707,87
Nbeal1,1,60180599,60338328,+,157730,277
Cyp20a1,1,60343323,60388060,+,44738,151
Abi2,1,60409619,60481158,+,71540,320
Cd28,1,60746358,60773359,+,27002,457
Ctla4,1,60909025,60915832,+,6808,160
Icos,1,60977927,61000320,+,22394,199
Pard3b,1,61638824,62642284,+,1003461,37
Nrp2,1,62703285,62818695,+,115411,2
Eef1b2,1,63176825,63180486,+,3662,422
Zdbf2,1,63273265,63314576,+,41312,2
Adam23,1,63445895,63596276,+,150382,3
Gm39653,1,63615968,63620819,+,4852,0
Fastkd2,1,63730614,63754655,+,24042,149
Creb1,1,64532645,64604548,+,71904,722
Ccnyl1,1,64690455,64725644,+,35190,82
Pikfyve,1,65186689,65278695,+,92007,409
Pth2r,1,65282056,65389244,+,107189,5
Crygf,1,65926520,65928307,+,1788,0
Map2,1,66175273,66442583,+,267311,19
Unc80,1,66468367,66699148,+,230782,8
Rpe,1,66700831,66719805,+,18975,181
Cps1,1,67123026,67231259,+,108234,3
Spag16,1,69826988,70725132,+,898145,29
Vwc2l,1,70725715,70885397,+,159683,5
Atic,1,71557150,71579631,+,22482,314
Tmem169,1,72284369,72303104,+,18736,2
Xrcc5,1,72307427,72394952,+,87526,820
Smarcal1,1,72583251,72633134,+,49884,218
Rpl37a,1,72711290,72713813,+,2524,208
Igfbp2,1,72824503,72852474,+,27972,2
Rufy4,1,74125541,74148223,+,22683,0
Cxcr2,1,74153989,74161246,+,7258,1
Arpc2,1,74236084,74268209,+,32126,949
Gpbar1,1,74278550,74279624,+,1075,0
Pnkd,1,74284930,74353694,+,68765,117
Catip,1,74362108,74369321,+,7214,0
Slc11a1,1,74375195,74386062,+,10868,1
Ctdsp1,1,74391509,74397285,+,5777,103
Vil1,1,74409376,74435559,+,26184,2
Cnot9,1,74506058,74530842,+,24785,342
Plcd4,1,74542888,74567794,+,24907,2
Bcs1l,1,74588289,74592443,+,4155,45
Stk36,1,74601445,74636894,+,35450,3
Ttll4,1,74661745,74703730,+,41986,1094
Cyp27a1,1,74713574,74737892,+,24319,0
Wnt6,1,74771892,74785322,+,13431,2
Wnt10a,1,74791516,74804179,+,12664,22
Cdk5r2,1,74854934,74857732,+,2799,0
Retreg2,1,75142778,75147913,+,5136,71
Zfand2b,1,75168646,75171629,+,2984,21
Ankzf1,1,75192160,75199387,+,7228,88
Stk16,1,75210838,75215606,+,4769,112
Dnajb2,1,75236406,75245692,+,9287,62
Des,1,75360329,75368579,+,8251,0
Speg,1,75375297,75432320,+,57024,2
Gmppa,1,75435930,75443174,+,7245,118
Asic4,1,75450436,75474343,+,23908,1
Tmem198,1,75479532,75485705,+,6174,29
Inha,1,75507077,75510366,+,3290,0
Stk11ip,1,75521529,75537335,+,15807,128
Slc4a3,1,75546266,75562172,+,15907,2
Sgpp2,1,78310345,78420289,+,109945,3
Mogat1,1,78510991,78538173,+,27183,1
Acsl3,1,78657825,78707743,+,49919,137
Utp14b,1,78658038,78671512,+,13475,64
Kcne4,1,78816758,78820028,+,3271,0
Mrpl44,1,79776018,79781445,+,5428,41
Nyap2,1,81076950,81341764,+,264815,9
Gm9747,1,82233112,82235933,+,2822,0
Rhbdd1,1,82316452,82445366,+,128915,1046
Col4a3,1,82586976,82722059,+,135084,4
Mff,1,82724890,82752394,+,27505,147
Agfg1,1,82839483,82901182,+,61700,1821
A030005L19Rik,1,82913325,82914130,+,806,2
A030014E15Rik,1,82924917,82925712,+,796,0
Gm47955,1,82960286,82960924,+,639,0
Gm47959,1,83000548,83001480,+,933,0
Gm47969,1,83044932,83045946,+,1015,0
Ccl20,1,83116766,83119167,+,2402,0
Daw1,1,83159762,83210574,+,50813,3
Fbxo36,1,84839841,84900487,+,60647,44
AC167036.1,1,84958982,84964572,+,5591,1
Gm7609,1,85199613,85213786,+,14174,1
AC147806.2,1,85526602,85552178,+,25577,8
G530012D18Rik,1,85575676,85577295,+,1620,2
Sp140,1,85600378,85645037,+,44660,96
Sp100,1,85649988,85709998,+,60011,335
Cab39,1,85793441,85851576,+,58136,1751
Itm2c,1,85894281,85908675,+,14395,71
4933407L21Rik,1,85928483,85940624,+,12142,1
Spata3,1,86018068,86029958,+,11891,0
2810459M11Rik,1,86045863,86055456,+,9594,0
Psmd1,1,86064619,86139151,+,74533,829
Gm21972,1,86133637,86162788,+,29152,120
Armc9,1,86154798,86278284,+,123487,195
B3gnt7,1,86303234,86307305,+,4072,1
Tex44,1,86426329,86428052,+,1724,1
Ptma,1,86526726,86530712,+,3987,692
Cops7b,1,86582904,86609375,+,26472,149
Dis3l2,1,86703819,87050095,+,346277,1930
Akp3,1,87125008,87127912,+,2905,0
Prss56,1,87183313,87188405,+,5093,0
Chrnd,1,87190637,87200070,+,9434,0
Chrng,1,87204657,87212694,+,8038,0
Eif4e2,1,87213914,87240488,+,26575,505
Efhd1,1,87264363,87310839,+,46477,4
Gigyf2,1,87327003,87450796,+,123794,1176
Snorc,1,87470271,87475482,+,5212,0
Neu2,1,87509889,87597845,+,87957,1
Inpp5d,1,87620312,87720507,+,100196,1146
Atg16l1,1,87755870,87792428,+,36559,955
Sag,1,87803680,87845158,+,41479,53
Dgkd,1,87853287,87945180,+,91894,2425
Ugt1a10,1,88055388,88219004,+,163617,5
Ugt1a9,1,88070800,88218997,+,148198,5
Ugt1a8,1,88087813,88219004,+,131192,3
Ugt1a7c,1,88095062,88220002,+,124941,3
Ugt1a6b,1,88103252,88219003,+,115752,3
Ugt1a6a,1,88134809,88218997,+,84189,3
Ugt1a5,1,88166012,88218997,+,52986,2
Ugt1a2,1,88200601,88218997,+,18397,1
Ugt1a1,1,88211959,88218997,+,7039,1
Mroh2a,1,88227020,88262289,+,35270,7
Trpm8,1,88303283,88389293,+,86011,7
Spp2,1,88406961,88426438,+,19478,0
Sh3bp4,1,89070415,89155068,+,84654,18
Agap1,1,89454806,89897617,+,442812,60
Ackr3,1,90203980,90216751,+,12772,0
Cops8,1,90602981,90613341,+,10361,156
Mlph,1,90915085,90951142,+,36058,2
Prlh,1,90953108,90954027,+,920,0
Lrrfip1,1,90998737,91128944,+,130208,1862
Rbm44,1,91145101,91170795,+,25695,14
Ramp1,1,91179822,91225196,+,45375,138
Ube2f,1,91250311,91290337,+,40027,303
Scly,1,91298338,91321075,+,22738,167
Espnl,1,91322075,91348306,+,26232,7
Klhl30,1,91351016,91362416,+,11401,0
Erfe,1,91366430,91374217,+,7788,18
Traf3ip1,1,91494647,91529307,+,34661,155
Asb1,1,91540544,91559589,+,19046,54
Twist2,1,91801461,91848028,+,46568,2
Olfr1413,1,92571322,92574397,+,3076,0
Olfr1412,1,92585779,92591375,+,5597,1
Olfr1411,1,92594411,92597753,+,3343,0
Olfr1410,1,92605782,92614806,+,9025,0
Olfr12,1,92617788,92623412,+,5625,0
Gpc1,1,92831645,92860779,+,29135,63
Dusp28,1,92906981,92908435,+,1455,3
Rnpepl1,1,92910783,92924384,+,13602,250
Capn10,1,92934376,92947941,+,13566,57
Gpr35,1,92950865,92986391,+,35527,9
Aqp12,1,93006334,93012269,+,5936,0
Agxt,1,93135240,93145421,+,10182,1
Crocc2,1,93168725,93231072,+,62348,1
Sned1,1,93235841,93301065,+,65225,3
Ppp1r7,1,93342854,93373489,+,30636,358
Ano7,1,93373930,93404303,+,30374,4
Septin2,1,93478964,93510260,+,31297,521
Farp2,1,93512079,93621976,+,109898,102
Bok,1,93685660,93695764,+,10105,1
Atg4b,1,93751500,93790610,+,39111,320
Ing5,1,93803965,93822101,+,18137,225
D2hgdh,1,93824909,93852348,+,27440,91
Gal3st2,1,93861346,93876494,+,15149,0
Gal3st2b,1,93918311,93942650,+,24340,2
Gal3st2c,1,93990509,94017147,+,26639,2
Neu4,1,94020451,94028334,+,7884,0
Fam174a,1,95313623,95335284,+,21662,35
Gin1,1,97770172,97793709,+,23538,70
Slco6d1,1,98421124,98516991,+,95868,13
Cntnap5b,1,99772765,100485942,+,713178,25
Cdh20,1,104768529,104995481,+,226953,5
Relch,1,105663861,105755191,+,91331,686
Tnfrsf11a,1,105780718,105847981,+,67264,8
Zcchc2,1,105990406,106034074,+,43669,665
Phlpp1,1,106171752,106394250,+,222499,595
Serpinb5,1,106861173,106883348,+,22176,1
Serpinb12,1,106934449,106957080,+,22632,0
Serpinb13,1,106980984,107001195,+,20212,0
Serpinb11,1,107361198,107380475,+,19278,0
Serpinb7,1,107399655,107452689,+,53035,0
Serpinb2,1,107511423,107535478,+,24056,0
Serpinb10,1,107529003,107547222,+,18220,0
Serpinb8,1,107590006,107610484,+,20479,1
Cdh7,1,109982431,110140157,+,157727,3
Cntnap5a,1,115684756,116587323,+,902568,28
Gm19965,1,116802983,116823410,+,20428,0
Gm28363,1,117697131,117727441,+,30311,4
B020011L13Rik,1,117781133,117803359,+,22227,1
Gm28360,1,117830081,117854496,+,24416,1
Gm28168,1,117928015,117949988,+,21974,1
Gm7145,1,117965939,117986884,+,20946,0
Gm29106,1,118176542,118202307,+,25766,0
Nifk,1,118321839,118333822,+,11984,225
Clasp1,1,118389058,118612678,+,223621,3187
Tfcp2l1,1,118627946,118685168,+,57223,4
Tmem185b,1,119526160,119528983,+,2824,28
Sctr,1,120006894,120063536,+,56643,3
3110009E18Rik,1,120121187,120188189,+,67003,120
C1ql2,1,120340582,120343174,+,2593,0
En1,1,120602418,120607992,+,5575,2
Ccdc93,1,121431049,121506460,+,75412,361
Slc35f5,1,125560595,125595820,+,35226,5
Gpr39,1,125676995,125873862,+,196868,7
Mgat5,1,127205018,127488336,+,283319,1385
Acmsd,1,127729413,127767978,+,38566,2
Ccnt2,1,127774164,127808061,+,33898,595
Rab3gap1,1,127868773,127943868,+,75096,655
R3hdm1,1,128103321,128237736,+,134416,1361
Ubxn4,1,128243964,128279378,+,35415,417
Thsd7b,1,129273344,130219278,+,945935,32
Yod1,1,130717327,130724358,+,7032,64
AA986860,1,130731976,130744622,+,12647,8
Fcamr,1,130800902,130814740,+,13839,2
Pigr,1,130826684,130852249,+,25566,0
Fcmr,1,130865669,130880791,+,15123,1
Il10,1,131019845,131024974,+,5130,0
Eif2d,1,131153181,131187658,+,34478,352
Fam72a,1,131527903,131539872,+,11970,35
Avpr1b,1,131599239,131612000,+,12762,0
Ctse,1,131638306,131675505,+,37200,52
Rab7b,1,131688695,131715439,+,26745,1
Slc26a9,1,131744022,131771504,+,27483,0
Pm20d1,1,131797381,131821473,+,24093,0
Slc41a1,1,131827977,131848865,+,20889,177
Rab29,1,131867224,131872887,+,5664,17
Nucks1,1,131910534,131936321,+,25788,530
Slc45a3,1,131962967,131982969,+,20003,1
Elk4,1,132007607,132032612,+,25006,797
Lemd1,1,132191431,132259227,+,67797,4
Gm29695,1,132191457,132209546,+,18090,1
Klhdc8a,1,132298626,132307357,+,8732,2
Nuak2,1,132316126,132333488,+,17363,12
Dstyk,1,132417555,132466958,+,49404,90
Rbbp5,1,132477365,132505659,+,28295,482
Tmem81,1,132506230,132508639,+,2410,36
Lrrn2,1,132880273,132940005,+,59733,2
Pik3c2b,1,133045667,133108687,+,63021,151
Ppp1r15b,1,133131143,133139783,+,8641,323
Plekha6,1,133164210,133303435,+,139226,42
Golt1a,1,133309800,133323026,+,13227,0
Gm28040,1,133309827,133329901,+,20075,0
Kiss1,1,133321875,133329901,+,8027,0
Ren1,1,133350510,133360325,+,9816,0
Etnk2,1,133363572,133380336,+,16765,1
Fmod,1,134037254,134048277,+,11024,0
Chit1,1,134111242,134151540,+,40299,3
Chil1,1,134182176,134190181,+,8006,0
Mybph,1,134193448,134201232,+,7785,0
Myog,1,134289989,134292548,+,2560,0
Mgat4f,1,134385940,134390981,+,5042,1
Cyb5r1,1,134405781,134411740,+,5960,229
Adipor1,1,134415378,134433351,+,17974,183
Klhl12,1,134455531,134491018,+,35488,146
Rabif,1,134494648,134508774,+,14127,165
Kdm5b,1,134560171,134635285,+,75115,404
Syt2,1,134646677,134753149,+,106473,15
Ube2t,1,134962565,134974162,+,11598,46
Ptpn7,1,135132700,135145317,+,12618,651
Arl8a,1,135146824,135156269,+,9446,93
Lmod1,1,135324807,135368065,+,43259,2
Csrp1,1,135720061,135752232,+,32172,120
Phlda3,1,135766119,135769136,+,3018,5
Tnni1,1,135783065,135810989,+,27925,4
Lad1,1,135818598,135833342,+,14745,385
Tnnt2,1,135836354,135852260,+,15907,16
Tmem9,1,136008150,136035342,+,27193,47
Ascl5,1,136050804,136051370,+,567,0
Cacna1s,1,136052750,136119822,+,67073,2
Kif21b,1,136131389,136177998,+,46610,885
Ddx59,1,136415271,136440158,+,24888,42
Kif14,1,136467935,136531511,+,63577,141
Zfp281,1,136624901,136630053,+,5153,97
Atp6v1g3,1,138273738,138289462,+,15725,0
Dennd1b,1,138963435,139178960,+,215526,1002
Zbtb41,1,139422288,139453005,+,30718,169
Aspm,1,139454772,139494091,+,39320,92
F13b,1,139501702,139523752,+,22051,0
Kcnt2,1,140246158,140612067,+,365910,13
B3galt2,1,143640664,143654614,+,13951,0
Glrx2,1,143739029,143749676,+,10648,52
Uchl5,1,143777272,143807466,+,30195,426
Brinp3,1,146494760,146902472,+,407713,57
Ptgs2,1,150100031,150108227,+,8197,0
Pdc,1,150319417,150333906,+,14490,0
Tpr,1,150392838,150449935,+,57098,1174
Gm47985,1,151182537,151184243,+,1707,0
Gm8947,1,151192376,151194054,+,1679,0
Gm47995,1,151198448,151199350,+,903,0
3110040M04Rik,1,151204121,151205065,+,945,0
Gm47996,1,151210131,151211072,+,942,0
Ivns1abp,1,151344477,151364422,+,19946,1018
Trmt1l,1,151428542,151458161,+,29620,294
Fam129a,1,151571186,151721939,+,150754,1139
Edem3,1,151755371,151822051,+,66681,337
Colgalt2,1,152399830,152510695,+,110866,6
Apobec4,1,152750551,152757544,+,6994,0
Arpc5,1,152766542,152775597,+,9056,132
Ncf2,1,152800194,152836991,+,36798,5
Nmnat2,1,152954993,153119261,+,164269,12
Shcbp1l,1,153425162,153452574,+,27413,2
Rgs8,1,153653025,153700323,+,47299,2
Rgs16,1,153740349,153745468,+,5120,351
Rnasel,1,153749426,153764221,+,14796,39
Teddm1b,1,153874345,153876871,+,2527,1
Teddm1a,1,153891742,153893058,+,1317,0
Glul,1,153899944,153909723,+,9780,41
Zfp648,1,154201187,154205689,+,4503,0
Stx6,1,155158715,155208256,+,49542,1045
Acbd6,1,155558120,155691330,+,133211,646
Tor1aip2,1,156035403,156068861,+,33459,625
Nphs2,1,156310727,156328035,+,17309,2
Gm2000,1,156366040,156366484,+,445,41
Abl2,1,156558786,156649568,+,90783,988
Angptl1,1,156838562,156861078,+,22517,2
Cryzl2,1,157458577,157492638,+,34062,18
Sec16b,1,157506728,157568425,+,61698,1
Astn1,1,158362273,158691781,+,329509,10
Cop1,1,159232320,159347640,+,115321,894
Tnr,1,159523769,159931729,+,407961,17
4930523C07Rik,1,160044384,160080208,+,35825,423
Mrps14,1,160195215,160202170,+,6956,32
Rc3h1,1,160906418,160974978,+,68561,755
Serpinc1,1,160978606,161005863,+,27258,43
Cenpl,1,161070713,161086724,+,16012,53
Ankrd45,1,161142691,161170498,+,27808,1
Tnfsf4,1,161395409,161418410,+,23002,9
Tnfsf18,1,161494655,161505290,+,10636,0
Pigc,1,161969186,161973435,+,4250,16
Vamp4,1,162570515,162599084,+,28570,244
Myoc,1,162639155,162649693,+,10539,0
Kifap3,1,163779583,163917109,+,137527,94
Scyl3,1,163929100,163955126,+,26027,300
Mettl18,1,163994889,163997243,+,2355,11
Sele,1,164048234,164057677,+,9444,0
Sell,1,164061982,164084181,+,22200,129
Selp,1,164115264,164150026,+,34763,3
F5,1,164151838,164220277,+,68440,1
Slc19a2,1,164249046,164265385,+,16340,56
Ccdc181,1,164275585,164287847,+,12263,16
Nme7,1,164304121,164437725,+,133605,253
Dpt,1,164796644,164824266,+,27623,0
Gpr161,1,165295789,165326745,+,30957,1
Mpc2,1,165461037,165481214,+,20178,70
Adcy10,1,165485183,165576774,+,91592,17
Creg1,1,165763746,165775308,+,11563,28
Cd247,1,165788681,165871153,+,82473,4981
Gpa33,1,166130238,166166510,+,36273,4
Ildr2,1,166254139,166316823,+,62685,0
Tada1,1,166379097,166393621,+,14525,97
Fam78b,1,167001417,167091302,+,89886,75
Tmco1,1,167308378,167333978,+,25601,114
Aldh9a1,1,167349991,167368532,+,18542,114
Rxrg,1,167598384,167639623,+,41240,1
Lmx1a,1,167689237,167848741,+,159505,14
Rgs5,1,169655501,169695813,+,40313,0
Ccdc190,1,169928648,169934653,+,6006,0
Sh2d1b2,1,170232749,170253608,+,20860,0
Sh2d1b1,1,170277320,170286769,+,9450,0
Spata46,1,170308803,170312125,+,3323,0
Olfml2b,1,170644532,170682789,+,38258,2
Gm26620,1,170885065,170885881,+,817,1
Fcgr4,1,171018920,171029761,+,10842,0
Cfap126,1,171113918,171126967,+,13050,0
Mpz,1,171150711,171161130,+,10420,0
Nr1i3,1,171213970,171220701,+,6732,0
Apoa2,1,171225054,171226379,+,1326,0
Adamts4,1,171250421,171260637,+,10217,0
B4galt3,1,171270328,171276896,+,6569,86
Dedd,1,171329145,171342331,+,13187,177
Pfdn2,1,171345670,171359254,+,13585,176
Nectin4,1,171370099,171388598,+,18500,4
Arhgap30,1,171388954,171410240,+,21287,835
Usf1,1,171411313,171419142,+,7830,71
Tstd1,1,171419033,171420352,+,1320,13
F11r,1,171437535,171464603,+,27069,3
Alyref2,1,171503478,171504750,+,1273,5
Cd244a,1,171559193,171609746,+,50554,3
Cd48,1,171682009,171705258,+,23250,297
Slamf1,1,171767127,171801184,+,34058,650
Cd84,1,171839697,171890718,+,51022,397
Gm10521,1,171895664,171898237,+,2574,14
Slamf6,1,171917515,171953170,+,35656,310
Copa,1,172082529,172122330,+,39802,470
Pex19,1,172126755,172136493,+,9739,81
Dcaf8,1,172148084,172197005,+,48922,572
Igsf8,1,172261641,172319841,+,58201,72
Kcnj10,1,172341210,172374085,+,32876,3
Pigm,1,172376546,172384099,+,7554,110
Slamf9,1,172475358,172478575,+,3218,0
Igsf9,1,172481788,172498878,+,17091,16
Tagln2,1,172500047,172507380,+,7334,136
Cfap45,1,172521044,172545870,+,24827,2
Vsig8,1,172555938,172563717,+,7780,0
Crp,1,172698055,172699962,+,1908,0
Olfr16,1,172950409,172958357,+,7949,0
Olfr218,1,173197808,173206336,+,8529,0
Olfr1404,1,173212392,173218583,+,6192,0
Olfr418,1,173266001,173273994,+,7994,0
Aim2,1,173350879,173466040,+,115162,257
Ifi209,1,173630917,173647928,+,17012,8
Ifi208,1,173673680,173698395,+,24716,3
Olfr433,1,174040705,174044411,+,3707,1
Olfr432,1,174049205,174054752,+,5548,0
Olfr430,1,174066605,174072273,+,5669,0
Olfr429,1,174084331,174091343,+,7013,0
Olfr427,1,174096891,174103224,+,6334,1
Olfr424,1,174131517,174138257,+,6741,0
Olfr421,1,174151481,174152530,+,1050,0
Olfr420,1,174155633,174162195,+,6563,1
Spta1,1,174172776,174248450,+,75675,4
Mptx1,1,174330518,174332873,+,2356,0
Olfr417,1,174365122,174374472,+,9351,0
Olfr248,1,174391046,174392055,+,1010,0
Olfr414,1,174424064,174434747,+,10684,1
Olfr220,1,174442082,174451277,+,9196,0
Fmn2,1,174501825,174822729,+,320905,8
Kmo,1,175620381,175662116,+,41736,2
Wdr64,1,175698593,175815734,+,117142,2
Exo1,1,175880581,175913489,+,32909,431
Gm38100,1,175920329,175922225,+,1897,0
Sdccag8,1,176814660,177020437,+,205778,650
Zbtb18,1,177442351,177450764,+,8414,202
1700016C15Rik,1,177729814,177753324,+,23511,2
Catspere1,1,177808431,177962678,+,154248,8
Catspere2,1,177983423,178172705,+,189283,54
Desi2,1,178187417,178257301,+,69885,435
Cox20,1,178319130,178322693,+,3564,36
Efcab2,1,178406103,178484513,+,78411,99
Kif26b,1,178529125,178939200,+,410076,22
Cnst,1,179546370,179627478,+,81109,254
Sccpdh,1,179668210,179687189,+,18980,1
Cdc42bpa,1,179960472,180165603,+,205132,46
Itpkb,1,180330485,180424802,+,94318,2361
Parp1,1,180568924,180601254,+,32331,555
Lin9,1,180641150,180690694,+,49545,294
Acbd3,1,180726043,180754204,+,28162,269
Sde2,1,180851127,180868113,+,16987,176
Lefty2,1,180893108,180899103,+,5996,0
Pycr2,1,180904293,180908088,+,3796,96
Lefty1,1,180935022,180938400,+,3379,0
Tmem63a,1,180942344,180975112,+,32769,89
9130409I23Rik,1,181051237,181060667,+,9431,0
Cnih4,1,181144693,181168994,+,24302,195
Cnih3,1,181352628,181460641,+,108014,3
Dnah14,1,181576559,181814741,+,238183,8
Srp9,1,182124737,182132407,+,7671,50
Trp53bp2,1,182409172,182462432,+,53261,301
Capn8,1,182565007,182632352,+,67346,0
Susd4,1,182763860,182896591,+,132732,5
Tlr5,1,182954788,182976044,+,21257,1
Aida,1,183297049,183325476,+,28428,154
Taf1a,1,183388981,183410198,+,21218,225
Hhipl2,1,183418462,183436808,+,18347,5
Dusp10,1,184013302,184075636,+,62335,213
Rab3gap2,1,185204117,185286759,+,82643,547
Bpnt1,1,185332149,185357777,+,25629,48
Eprs,1,185363044,185428360,+,65317,1780
Slc30a10,1,185454848,185468762,+,13915,0
D1Pas1,1,186967416,186970627,+,3212,1
Gpatch2,1,187215511,187351704,+,136194,502
Esrrg,1,187608791,188214885,+,606095,9
Ush2a,1,188263034,188965041,+,702008,26
Ptpn14,1,189728268,189876695,+,148428,211
Angel2,1,190925112,190946962,+,21851,189
Spata45,1,191036639,191042942,+,6304,0
Nsl1,1,191063012,191086474,+,23463,281
