Geneid,Chr,Start,End,Strand,Length,count
Mrps9,1,42851233,42905683,+,54451,1329
Gpr45,1,42952963,43035456,+,82494,61
AI597479,1,43098710,43115947,+,17238,185
Nck2,1,43444579,43570515,+,125937,1477
Ecrg4,1,43730602,43742578,+,11977,6
Tpp2,1,43934007,44003000,+,68994,1591
Bivm,1,44118957,44144770,+,25814,51
Ercc5,1,44147847,44181260,+,33414,190
Gulp1,1,44551511,44796838,+,245328,185
Col3a1,1,45311538,45349706,+,38169,22
Wdr75,1,45795166,45823619,+,28454,1159
Dnah7b,1,46066738,46373550,+,306813,244
Dnah7c,1,46425592,46807476,+,381885,328
Hspe1,1,47112139,55091307,+,7979169,14171
Tmeff2,1,50909962,51187270,+,277309,217
Cavin2,1,51289126,51302960,+,13835,8
Stat4,1,51987148,52107189,+,120042,915
Stat1,1,52119440,52161865,+,42426,4941
Nemp2,1,52630703,52651919,+,21217,51
Hibch,1,52845013,52920986,+,75974,216
Mstn,1,53061640,53068079,+,6440,1
Ormdl1,1,53297095,53310309,+,13215,86
Gm28778,1,53297111,53318035,+,20925,138
Osgepl1,1,53313624,53326343,+,12720,48
Ccdc150,1,54250683,54368727,+,118045,75
Coq10b,1,55052770,55072702,+,19933,278
Mob4,1,55131231,55154899,+,23669,402
Mars2,1,55237177,55248470,+,11294,187
Plcl1,1,55405921,55754285,+,348365,356
1700066M21Rik,1,57377620,57385423,+,7804,38
Maip1,1,57406328,57417953,+,11626,101
Spats2l,1,57774162,57948394,+,174233,97
Sgo2a,1,57995971,58025899,+,29929,21
Aox1,1,58029931,58106413,+,76483,48
Aox3,1,58113136,58200698,+,87563,51
Aox4,1,58210397,58268597,+,58201,23
Aox2,1,58278326,58380259,+,101934,79
Bzw1,1,58392898,58407353,+,14456,673
Nif3l1,1,58445151,58481816,+,36666,124
Ndufb3,1,58586384,58595964,+,9581,49
Cflar,1,58711551,58758884,+,47334,5140
Casp8,1,58795374,58847503,+,52130,811
Stradb,1,58973522,58995715,+,22194,50
Cdk15,1,59256906,59352993,+,96088,68
Fzd7,1,59482424,59486955,+,4532,4
Gm973,1,59516264,59636417,+,120154,73
Nop58,1,59684977,59719044,+,34068,3007
Bmpr2,1,59763400,59879014,+,115615,269
Fam117b,1,59913006,59985346,+,72341,725
Carf,1,60098247,60153953,+,55707,135
Nbeal1,1,60180599,60338328,+,157730,660
Cyp20a1,1,60343323,60388060,+,44738,282
Abi2,1,60409619,60481158,+,71540,260
Cd28,1,60746358,60773359,+,27002,202
Ctla4,1,60909025,60915832,+,6808,33
Icos,1,60977927,61000320,+,22394,163
Pard3b,1,61638824,62642284,+,1003461,683
Nrp2,1,62703285,62818695,+,115411,58
Eef1b2,1,63176825,63180486,+,3662,771
Zdbf2,1,63273265,63314576,+,41312,28
Adam23,1,63445895,63596276,+,150382,94
Gm39653,1,63615968,63620819,+,4852,5
Fastkd2,1,63730614,63754655,+,24042,410
Creb1,1,64532645,64604548,+,71904,1045
Ccnyl1,1,64690455,64725644,+,35190,157
Pikfyve,1,65186689,65278695,+,92007,570
Pth2r,1,65282056,65389244,+,107189,72
Crygf,1,65926520,65928307,+,1788,2
Map2,1,66175273,66442583,+,267311,212
Unc80,1,66468367,66699148,+,230782,191
Rpe,1,66700831,66719805,+,18975,237
Cps1,1,67123026,67231259,+,108234,72
Spag16,1,69826988,70725132,+,898145,659
Vwc2l,1,70725715,70885397,+,159683,121
Atic,1,71557150,71579631,+,22482,435
Tmem169,1,72284369,72303104,+,18736,11
Xrcc5,1,72307427,72394952,+,87526,1781
Smarcal1,1,72583251,72633134,+,49884,415
Rpl37a,1,72711290,72713813,+,2524,396
Igfbp2,1,72824503,72852474,+,27972,18
Rufy4,1,74125541,74148223,+,22683,16
Cxcr2,1,74153989,74161246,+,7258,8
Arpc2,1,74236084,74268209,+,32126,1879
Gpbar1,1,74278550,74279624,+,1075,0
Pnkd,1,74284930,74353694,+,68765,318
Catip,1,74362108,74369321,+,7214,3
Slc11a1,1,74375195,74386062,+,10868,12
Ctdsp1,1,74391509,74397285,+,5777,145
Vil1,1,74409376,74435559,+,26184,23
Cnot9,1,74506058,74530842,+,24785,390
Plcd4,1,74542888,74567794,+,24907,11
Bcs1l,1,74588289,74592443,+,4155,69
Stk36,1,74601445,74636894,+,35450,22
Ttll4,1,74661745,74703730,+,41986,2105
Cyp27a1,1,74713574,74737892,+,24319,16
Wnt6,1,74771892,74785322,+,13431,11
Wnt10a,1,74791516,74804179,+,12664,10
Cdk5r2,1,74854934,74857732,+,2799,0
Retreg2,1,75142778,75147913,+,5136,85
Zfand2b,1,75168646,75171629,+,2984,42
Ankzf1,1,75192160,75199387,+,7228,104
Stk16,1,75210838,75215606,+,4769,239
Dnajb2,1,75236406,75245692,+,9287,204
Des,1,75360329,75368579,+,8251,8
Speg,1,75375297,75432320,+,57024,31
Gmppa,1,75435930,75443174,+,7245,154
Asic4,1,75450436,75474343,+,23908,9
Tmem198,1,75479532,75485705,+,6174,28
Inha,1,75507077,75510366,+,3290,4
Stk11ip,1,75521529,75537335,+,15807,152
Slc4a3,1,75546266,75562172,+,15907,5
Sgpp2,1,78310345,78420289,+,109945,74
Mogat1,1,78510991,78538173,+,27183,25
Acsl3,1,78657825,78707743,+,49919,236
Utp14b,1,78658038,78671512,+,13475,120
Kcne4,1,78816758,78820028,+,3271,0
Mrpl44,1,79776018,79781445,+,5428,69
Nyap2,1,81076950,81341764,+,264815,206
Gm9747,1,82233112,82235933,+,2822,2
Rhbdd1,1,82316452,82445366,+,128915,2652
Col4a3,1,82586976,82722059,+,135084,82
Mff,1,82724890,82752394,+,27505,338
Agfg1,1,82839483,82901182,+,61700,2863
A030005L19Rik,1,82913325,82914130,+,806,21
A030014E15Rik,1,82924917,82925712,+,796,3
Gm47955,1,82960286,82960924,+,639,0
Gm47959,1,83000548,83001480,+,933,1
Gm47969,1,83044932,83045946,+,1015,1
Ccl20,1,83116766,83119167,+,2402,1
Daw1,1,83159762,83210574,+,50813,29
Fbxo36,1,84839841,84900487,+,60647,59
AC167036.1,1,84958982,84964572,+,5591,4
Gm7609,1,85199613,85213786,+,14174,10
AC147806.2,1,85526602,85552178,+,25577,39
G530012D18Rik,1,85575676,85577295,+,1620,0
Sp140,1,85600378,85645037,+,44660,227
Sp100,1,85649988,85709998,+,60011,334
Cab39,1,85793441,85851576,+,58136,1966
Itm2c,1,85894281,85908675,+,14395,54
4933407L21Rik,1,85928483,85940624,+,12142,3
Spata3,1,86018068,86029958,+,11891,8
2810459M11Rik,1,86045863,86055456,+,9594,4
Psmd1,1,86064619,86139151,+,74533,1383
Gm21972,1,86133637,86162788,+,29152,190
Armc9,1,86154798,86278284,+,123487,257
B3gnt7,1,86303234,86307305,+,4072,1
Tex44,1,86426329,86428052,+,1724,1
Ptma,1,86526726,86530712,+,3987,1377
Cops7b,1,86582904,86609375,+,26472,256
Dis3l2,1,86703819,87050095,+,346277,2872
Akp3,1,87125008,87127912,+,2905,1
Prss56,1,87183313,87188405,+,5093,2
Chrnd,1,87190637,87200070,+,9434,4
Chrng,1,87204657,87212694,+,8038,9
Eif4e2,1,87213914,87240488,+,26575,1212
Efhd1,1,87264363,87310839,+,46477,29
Gigyf2,1,87327003,87450796,+,123794,2328
Snorc,1,87470271,87475482,+,5212,3
Neu2,1,87509889,87597845,+,87957,64
Inpp5d,1,87620312,87720507,+,100196,564
Atg16l1,1,87755870,87792428,+,36559,2420
Sag,1,87803680,87845158,+,41479,324
Dgkd,1,87853287,87945180,+,91894,4239
Ugt1a10,1,88055388,88219004,+,163617,144
Ugt1a9,1,88070800,88218997,+,148198,140
Ugt1a8,1,88087813,88219004,+,131192,125
Ugt1a7c,1,88095062,88220002,+,124941,120
Ugt1a6b,1,88103252,88219003,+,115752,116
Ugt1a6a,1,88134809,88218997,+,84189,98
Ugt1a5,1,88166012,88218997,+,52986,75
Ugt1a2,1,88200601,88218997,+,18397,46
Ugt1a1,1,88211959,88218997,+,7039,42
Mroh2a,1,88227020,88262289,+,35270,119
Trpm8,1,88303283,88389293,+,86011,70
Spp2,1,88406961,88426438,+,19478,15
Sh3bp4,1,89070415,89155068,+,84654,65
Agap1,1,89454806,89897617,+,442812,234
Ackr3,1,90203980,90216751,+,12772,4
Cops8,1,90602981,90613341,+,10361,385
Mlph,1,90915085,90951142,+,36058,22
Prlh,1,90953108,90954027,+,920,0
Lrrfip1,1,90998737,91128944,+,130208,2571
Rbm44,1,91145101,91170795,+,25695,15
Ramp1,1,91179822,91225196,+,45375,43
Ube2f,1,91250311,91290337,+,40027,883
Scly,1,91298338,91321075,+,22738,193
Espnl,1,91322075,91348306,+,26232,15
Klhl30,1,91351016,91362416,+,11401,9
Erfe,1,91366430,91374217,+,7788,4
Traf3ip1,1,91494647,91529307,+,34661,312
Asb1,1,91540544,91559589,+,19046,69
Twist2,1,91801461,91848028,+,46568,24
Olfr1413,1,92571322,92574397,+,3076,0
Olfr1412,1,92585779,92591375,+,5597,2
Olfr1411,1,92594411,92597753,+,3343,2
Olfr1410,1,92605782,92614806,+,9025,5
Olfr12,1,92617788,92623412,+,5625,5
Gpc1,1,92831645,92860779,+,29135,128
Dusp28,1,92906981,92908435,+,1455,3
Rnpepl1,1,92910783,92924384,+,13602,479
Capn10,1,92934376,92947941,+,13566,127
Gpr35,1,92950865,92986391,+,35527,38
Aqp12,1,93006334,93012269,+,5936,3
Agxt,1,93135240,93145421,+,10182,7
Crocc2,1,93168725,93231072,+,62348,25
Sned1,1,93235841,93301065,+,65225,33
Ppp1r7,1,93342854,93373489,+,30636,560
Ano7,1,93373930,93404303,+,30374,21
Septin2,1,93478964,93510260,+,31297,837
Farp2,1,93512079,93621976,+,109898,331
Bok,1,93685660,93695764,+,10105,4
Atg4b,1,93751500,93790610,+,39111,758
Ing5,1,93803965,93822101,+,18137,586
D2hgdh,1,93824909,93852348,+,27440,94
Gal3st2,1,93861346,93876494,+,15149,14
Gal3st2b,1,93918311,93942650,+,24340,16
Gal3st2c,1,93990509,94017147,+,26639,11
Neu4,1,94020451,94028334,+,7884,4
Fam174a,1,95313623,95335284,+,21662,44
Gin1,1,97770172,97793709,+,23538,73
Slco6d1,1,98421124,98516991,+,95868,77
Cntnap5b,1,99772765,100485942,+,713178,533
Cdh20,1,104768529,104995481,+,226953,172
Relch,1,105663861,105755191,+,91331,922
Tnfrsf11a,1,105780718,105847981,+,67264,36
Zcchc2,1,105990406,106034074,+,43669,1268
Phlpp1,1,106171752,106394250,+,222499,1149
Serpinb5,1,106861173,106883348,+,22176,22
Serpinb12,1,106934449,106957080,+,22632,17
Serpinb13,1,106980984,107001195,+,20212,16
Serpinb11,1,107361198,107380475,+,19278,11
Serpinb7,1,107399655,107452689,+,53035,37
Serpinb2,1,107511423,107535478,+,24056,20
Serpinb10,1,107529003,107547222,+,18220,15
Serpinb8,1,107590006,107610484,+,20479,16
Cdh7,1,109982431,110140157,+,157727,108
Cntnap5a,1,115684756,116587323,+,902568,690
Gm19965,1,116802983,116823410,+,20428,15
Gm28363,1,117697131,117727441,+,30311,21
B020011L13Rik,1,117781133,117803359,+,22227,16
Gm28360,1,117830081,117854496,+,24416,16
Gm28168,1,117928015,117949988,+,21974,13
Gm7145,1,117965939,117986884,+,20946,15
Gm29106,1,118176542,118202307,+,25766,19
Nifk,1,118321839,118333822,+,11984,665
Clasp1,1,118389058,118612678,+,223621,4074
Tfcp2l1,1,118627946,118685168,+,57223,28
Tmem185b,1,119526160,119528983,+,2824,120
Sctr,1,120006894,120063536,+,56643,43
3110009E18Rik,1,120121187,120188189,+,67003,273
C1ql2,1,120340582,120343174,+,2593,1
En1,1,120602418,120607992,+,5575,3
Ccdc93,1,121431049,121506460,+,75412,723
Slc35f5,1,125560595,125595820,+,35226,28
Gpr39,1,125676995,125873862,+,196868,125
Mgat5,1,127205018,127488336,+,283319,1978
Acmsd,1,127729413,127767978,+,38566,18
Ccnt2,1,127774164,127808061,+,33898,1151
Rab3gap1,1,127868773,127943868,+,75096,1590
R3hdm1,1,128103321,128237736,+,134416,2398
Ubxn4,1,128243964,128279378,+,35415,642
Thsd7b,1,129273344,130219278,+,945935,702
Yod1,1,130717327,130724358,+,7032,93
AA986860,1,130731976,130744622,+,12647,37
Fcamr,1,130800902,130814740,+,13839,7
Pigr,1,130826684,130852249,+,25566,13
Fcmr,1,130865669,130880791,+,15123,7
Il10,1,131019845,131024974,+,5130,5
Eif2d,1,131153181,131187658,+,34478,445
Fam72a,1,131527903,131539872,+,11970,23
Avpr1b,1,131599239,131612000,+,12762,8
Ctse,1,131638306,131675505,+,37200,144
Rab7b,1,131688695,131715439,+,26745,19
Slc26a9,1,131744022,131771504,+,27483,13
Pm20d1,1,131797381,131821473,+,24093,15
Slc41a1,1,131827977,131848865,+,20889,738
Rab29,1,131867224,131872887,+,5664,20
Nucks1,1,131910534,131936321,+,25788,735
Slc45a3,1,131962967,131982969,+,20003,15
Elk4,1,132007607,132032612,+,25006,2081
Lemd1,1,132191431,132259227,+,67797,26
Gm29695,1,132191457,132209546,+,18090,8
Klhdc8a,1,132298626,132307357,+,8732,3
Nuak2,1,132316126,132333488,+,17363,40
Dstyk,1,132417555,132466958,+,49404,276
Rbbp5,1,132477365,132505659,+,28295,653
Tmem81,1,132506230,132508639,+,2410,78
Lrrn2,1,132880273,132940005,+,59733,24
Pik3c2b,1,133045667,133108687,+,63021,325
Ppp1r15b,1,133131143,133139783,+,8641,566
Plekha6,1,133164210,133303435,+,139226,117
Golt1a,1,133309800,133323026,+,13227,10
Gm28040,1,133309827,133329901,+,20075,12
Kiss1,1,133321875,133329901,+,8027,3
Ren1,1,133350510,133360325,+,9816,5
Etnk2,1,133363572,133380336,+,16765,10
Fmod,1,134037254,134048277,+,11024,1
Chit1,1,134111242,134151540,+,40299,33
Chil1,1,134182176,134190181,+,8006,4
Mybph,1,134193448,134201232,+,7785,6
Myog,1,134289989,134292548,+,2560,1
Mgat4f,1,134385940,134390981,+,5042,1
Cyb5r1,1,134405781,134411740,+,5960,506
Adipor1,1,134415378,134433351,+,17974,408
Klhl12,1,134455531,134491018,+,35488,450
Rabif,1,134494648,134508774,+,14127,412
Kdm5b,1,134560171,134635285,+,75115,1315
Syt2,1,134646677,134753149,+,106473,58
Ube2t,1,134962565,134974162,+,11598,32
Ptpn7,1,135132700,135145317,+,12618,821
Arl8a,1,135146824,135156269,+,9446,271
Lmod1,1,135324807,135368065,+,43259,23
Csrp1,1,135720061,135752232,+,32172,121
Phlda3,1,135766119,135769136,+,3018,24
Tnni1,1,135783065,135810989,+,27925,21
Lad1,1,135818598,135833342,+,14745,5465
Tnnt2,1,135836354,135852260,+,15907,753
Tmem9,1,136008150,136035342,+,27193,60
Ascl5,1,136050804,136051370,+,567,0
Cacna1s,1,136052750,136119822,+,67073,32
Kif21b,1,136131389,136177998,+,46610,953
Ddx59,1,136415271,136440158,+,24888,88
Kif14,1,136467935,136531511,+,63577,26
Zfp281,1,136624901,136630053,+,5153,358
Atp6v1g3,1,138273738,138289462,+,15725,12
Dennd1b,1,138963435,139178960,+,215526,1580
Zbtb41,1,139422288,139453005,+,30718,265
Aspm,1,139454772,139494091,+,39320,46
F13b,1,139501702,139523752,+,22051,10
Kcnt2,1,140246158,140612067,+,365910,257
B3galt2,1,143640664,143654614,+,13951,13
Glrx2,1,143739029,143749676,+,10648,105
Uchl5,1,143777272,143807466,+,30195,399
Brinp3,1,146494760,146902472,+,407713,341
Ptgs2,1,150100031,150108227,+,8197,4
Pdc,1,150319417,150333906,+,14490,6
Tpr,1,150392838,150449935,+,57098,1858
Gm47985,1,151182537,151184243,+,1707,1
Gm8947,1,151192376,151194054,+,1679,0
Gm47995,1,151198448,151199350,+,903,1
3110040M04Rik,1,151204121,151205065,+,945,1
Gm47996,1,151210131,151211072,+,942,1
Ivns1abp,1,151344477,151364422,+,19946,1768
Trmt1l,1,151428542,151458161,+,29620,325
Fam129a,1,151571186,151721939,+,150754,4364
Edem3,1,151755371,151822051,+,66681,750
Colgalt2,1,152399830,152510695,+,110866,68
Apobec4,1,152750551,152757544,+,6994,0
Arpc5,1,152766542,152775597,+,9056,297
Ncf2,1,152800194,152836991,+,36798,15
Nmnat2,1,152954993,153119261,+,164269,86
Shcbp1l,1,153425162,153452574,+,27413,24
Rgs8,1,153653025,153700323,+,47299,28
Rgs16,1,153740349,153745468,+,5120,649
Rnasel,1,153749426,153764221,+,14796,33
Teddm1b,1,153874345,153876871,+,2527,1
Teddm1a,1,153891742,153893058,+,1317,1
Glul,1,153899944,153909723,+,9780,90
Zfp648,1,154201187,154205689,+,4503,0
Stx6,1,155158715,155208256,+,49542,3961
Acbd6,1,155558120,155691330,+,133211,1001
Tor1aip2,1,156035403,156068861,+,33459,1100
Nphs2,1,156310727,156328035,+,17309,10
Gm2000,1,156366040,156366484,+,445,24
Abl2,1,156558786,156649568,+,90783,2507
Angptl1,1,156838562,156861078,+,22517,19
Cryzl2,1,157458577,157492638,+,34062,15
Sec16b,1,157506728,157568425,+,61698,40
Astn1,1,158362273,158691781,+,329509,208
Cop1,1,159232320,159347640,+,115321,1810
Tnr,1,159523769,159931729,+,407961,298
4930523C07Rik,1,160044384,160080208,+,35825,1321
Mrps14,1,160195215,160202170,+,6956,62
Rc3h1,1,160906418,160974978,+,68561,1480
Serpinc1,1,160978606,161005863,+,27258,126
Cenpl,1,161070713,161086724,+,16012,52
Ankrd45,1,161142691,161170498,+,27808,30
Tnfsf4,1,161395409,161418410,+,23002,60
Tnfsf18,1,161494655,161505290,+,10636,3
Pigc,1,161969186,161973435,+,4250,23
Vamp4,1,162570515,162599084,+,28570,518
Myoc,1,162639155,162649693,+,10539,9
Kifap3,1,163779583,163917109,+,137527,152
Scyl3,1,163929100,163955126,+,26027,666
Mettl18,1,163994889,163997243,+,2355,14
Sele,1,164048234,164057677,+,9444,4
Sell,1,164061982,164084181,+,22200,489
Selp,1,164115264,164150026,+,34763,41
F5,1,164151838,164220277,+,68440,51
Slc19a2,1,164249046,164265385,+,16340,191
Ccdc181,1,164275585,164287847,+,12263,25
Nme7,1,164304121,164437725,+,133605,335
Dpt,1,164796644,164824266,+,27623,16
Gpr161,1,165295789,165326745,+,30957,33
Mpc2,1,165461037,165481214,+,20178,109
Adcy10,1,165485183,165576774,+,91592,94
Creg1,1,165763746,165775308,+,11563,54
Cd247,1,165788681,165871153,+,82473,6260
Gpa33,1,166130238,166166510,+,36273,18
Ildr2,1,166254139,166316823,+,62685,39
Tada1,1,166379097,166393621,+,14525,203
Fam78b,1,167001417,167091302,+,89886,113
Tmco1,1,167308378,167333978,+,25601,83
Aldh9a1,1,167349991,167368532,+,18542,169
Rxrg,1,167598384,167639623,+,41240,25
Lmx1a,1,167689237,167848741,+,159505,96
Rgs5,1,169655501,169695813,+,40313,29
Ccdc190,1,169928648,169934653,+,6006,2
Sh2d1b2,1,170232749,170253608,+,20860,15
Sh2d1b1,1,170277320,170286769,+,9450,7
Spata46,1,170308803,170312125,+,3323,2
Olfml2b,1,170644532,170682789,+,38258,9
Gm26620,1,170885065,170885881,+,817,1
Fcgr4,1,171018920,171029761,+,10842,4
Cfap126,1,171113918,171126967,+,13050,3
Mpz,1,171150711,171161130,+,10420,5
Nr1i3,1,171213970,171220701,+,6732,1
Apoa2,1,171225054,171226379,+,1326,0
Adamts4,1,171250421,171260637,+,10217,8
B4galt3,1,171270328,171276896,+,6569,227
Dedd,1,171329145,171342331,+,13187,406
Pfdn2,1,171345670,171359254,+,13585,571
Nectin4,1,171370099,171388598,+,18500,16
Arhgap30,1,171388954,171410240,+,21287,1185
Usf1,1,171411313,171419142,+,7830,149
Tstd1,1,171419033,171420352,+,1320,24
F11r,1,171437535,171464603,+,27069,14
Alyref2,1,171503478,171504750,+,1273,13
Cd244a,1,171559193,171609746,+,50554,44
Cd48,1,171682009,171705258,+,23250,432
Slamf1,1,171767127,171801184,+,34058,4032
Cd84,1,171839697,171890718,+,51022,1228
Gm10521,1,171895664,171898237,+,2574,32
Slamf6,1,171917515,171953170,+,35656,1115
Copa,1,172082529,172122330,+,39802,805
Pex19,1,172126755,172136493,+,9739,166
Dcaf8,1,172148084,172197005,+,48922,885
Igsf8,1,172261641,172319841,+,58201,74
Kcnj10,1,172341210,172374085,+,32876,17
Pigm,1,172376546,172384099,+,7554,236
Slamf9,1,172475358,172478575,+,3218,3
Igsf9,1,172481788,172498878,+,17091,29
Tagln2,1,172500047,172507380,+,7334,105
Cfap45,1,172521044,172545870,+,24827,19
Vsig8,1,172555938,172563717,+,7780,1
Crp,1,172698055,172699962,+,1908,0
Olfr16,1,172950409,172958357,+,7949,2
Olfr218,1,173197808,173206336,+,8529,2
Olfr1404,1,173212392,173218583,+,6192,4
Olfr418,1,173266001,173273994,+,7994,3
Aim2,1,173350879,173466040,+,115162,383
Ifi209,1,173630917,173647928,+,17012,78
Ifi208,1,173673680,173698395,+,24716,64
Olfr433,1,174040705,174044411,+,3707,3
Olfr432,1,174049205,174054752,+,5548,5
Olfr430,1,174066605,174072273,+,5669,5
Olfr429,1,174084331,174091343,+,7013,8
Olfr427,1,174096891,174103224,+,6334,4
Olfr424,1,174131517,174138257,+,6741,4
Olfr421,1,174151481,174152530,+,1050,1
Olfr420,1,174155633,174162195,+,6563,1
Spta1,1,174172776,174248450,+,75675,52
Mptx1,1,174330518,174332873,+,2356,3
Olfr417,1,174365122,174374472,+,9351,11
Olfr248,1,174391046,174392055,+,1010,0
Olfr414,1,174424064,174434747,+,10684,6
Olfr220,1,174442082,174451277,+,9196,5
Fmn2,1,174501825,174822729,+,320905,215
Kmo,1,175620381,175662116,+,41736,37
Wdr64,1,175698593,175815734,+,117142,95
Exo1,1,175880581,175913489,+,32909,30
Gm38100,1,175920329,175922225,+,1897,1
Sdccag8,1,176814660,177020437,+,205778,688
Zbtb18,1,177442351,177450764,+,8414,133
1700016C15Rik,1,177729814,177753324,+,23511,30
Catspere1,1,177808431,177962678,+,154248,109
Catspere2,1,177983423,178172705,+,189283,258
Desi2,1,178187417,178257301,+,69885,1120
Cox20,1,178319130,178322693,+,3564,51
Efcab2,1,178406103,178484513,+,78411,177
Kif26b,1,178529125,178939200,+,410076,247
Cnst,1,179546370,179627478,+,81109,223
Sccpdh,1,179668210,179687189,+,18980,12
Cdc42bpa,1,179960472,180165603,+,205132,184
Itpkb,1,180330485,180424802,+,94318,4095
Parp1,1,180568924,180601254,+,32331,741
Lin9,1,180641150,180690694,+,49545,245
Acbd3,1,180726043,180754204,+,28162,628
Sde2,1,180851127,180868113,+,16987,450
Lefty2,1,180893108,180899103,+,5996,2
Pycr2,1,180904293,180908088,+,3796,130
Lefty1,1,180935022,180938400,+,3379,0
Tmem63a,1,180942344,180975112,+,32769,42
9130409I23Rik,1,181051237,181060667,+,9431,2
Cnih4,1,181144693,181168994,+,24302,261
Cnih3,1,181352628,181460641,+,108014,56
Dnah14,1,181576559,181814741,+,238183,164
Srp9,1,182124737,182132407,+,7671,137
Trp53bp2,1,182409172,182462432,+,53261,509
Capn8,1,182565007,182632352,+,67346,42
Susd4,1,182763860,182896591,+,132732,75
Tlr5,1,182954788,182976044,+,21257,21
Aida,1,183297049,183325476,+,28428,247
Taf1a,1,183388981,183410198,+,21218,642
Hhipl2,1,183418462,183436808,+,18347,16
Dusp10,1,184013302,184075636,+,62335,199
Rab3gap2,1,185204117,185286759,+,82643,890
Bpnt1,1,185332149,185357777,+,25629,70
Eprs,1,185363044,185428360,+,65317,4427
Slc30a10,1,185454848,185468762,+,13915,4
D1Pas1,1,186967416,186970627,+,3212,5
Gpatch2,1,187215511,187351704,+,136194,817
Esrrg,1,187608791,188214885,+,606095,359
Ush2a,1,188263034,188965041,+,702008,446
Ptpn14,1,189728268,189876695,+,148428,181
Angel2,1,190925112,190946962,+,21851,337
Spata45,1,191036639,191042942,+,6304,7
